wl,ref_1,GaAs_1,wl_bg,bg_1,ref_2,GaAs_2,bg_2
803,2.182345,-0.019511,,,2.176752,-0.009971,
803.02,2.181029,-0.013918,,,2.168528,-0.017866,
803.04,2.188596,-0.014576,,,2.173792,-0.016879,
803.06,2.184319,-0.008984,,,2.174121,-0.017208,
803.08,2.187938,-0.015234,,,2.173134,-0.013589,
803.1,2.187938,-0.017208,,,2.171818,-0.012274,
803.12,2.186622,-0.019511,,,2.170831,-0.016221,
803.14,2.184319,-0.015892,,,2.169515,-0.018853,
803.16,2.181687,-0.022472,,,2.169515,-0.015234,
803.18,2.179384,-0.00372,,,2.169844,-0.012931,
803.2,2.184319,-0.017208,,,2.169186,-0.014576,
803.22,2.18399,-0.015234,,,2.171489,-0.014247,
803.24,2.184319,-0.015892,,,2.17741,-0.008655,
803.26,2.182345,-0.014905,,,2.173134,-0.014247,
803.28,2.178068,-0.010958,,,2.180042,-0.021485,
803.3,2.182674,-0.011616,,,2.17116,-0.015892,
803.32,2.184648,-0.01655,,,2.175437,-0.020498,
803.34,2.185635,-0.012931,,,2.17445,-0.019182,
803.36,2.165567,-0.012602,,,2.171818,-0.025762,
803.38,2.186622,-0.014905,,,2.172805,-0.011287,
803.4,2.182016,-0.009971,,,2.172147,-0.021485,
803.42,2.184977,-0.043198,,,2.174779,-0.015563,
803.44,2.181687,-0.0103,,,2.174121,-0.019511,
803.46,2.171489,-0.014247,,,2.174779,-0.014905,
803.48,2.179713,-0.012602,,,2.173463,-0.015892,
803.5,2.182674,-0.008655,,,2.174121,-0.015234,
803.52,2.179713,-0.009971,,,2.162935,-0.015234,
803.54,2.183003,-0.008655,,,2.168199,-0.013918,
803.56,2.179713,-0.010629,,,2.172147,-0.017208,
803.58,2.177739,-0.012274,,,2.166554,-0.013589,
803.6,2.179713,-0.0103,,,2.172476,-0.019182,
803.62,2.182016,-0.021814,,,2.173792,-0.015563,
803.64,2.178726,-0.014576,,,2.17116,-0.016221,
803.66,2.181358,-0.015563,,,2.170831,-0.016221,
803.68,2.180042,-0.012931,,,2.173134,-0.015892,
803.7,2.17741,-0.025104,,,2.170831,-0.014247,
803.72,2.17741,-0.012274,,,2.176094,-0.014576,
803.74,2.175437,-0.01326,,,2.172476,-0.01984,
803.76,2.176752,-0.011287,,,2.161948,-0.016879,
803.78,2.179384,-0.008984,,,2.16458,-0.015563,
803.8,2.180042,-0.011287,,,2.161948,-0.014576,
803.82,2.181029,-0.016221,,,2.168528,-0.019182,
803.84,2.178726,-0.022472,,,2.166225,-0.012274,
803.86,2.182345,-0.018524,,,2.165238,-0.019182,
803.88,2.182016,-0.013589,,,2.169186,-0.01655,
803.9,2.182016,-0.018524,,,2.172805,-0.013589,
803.92,2.183332,-0.014905,,,2.160303,-0.019182,
803.94,2.181029,-0.019182,,,2.164909,-0.012274,
803.96,2.178068,-0.0103,,,2.168528,-0.020498,
803.98,2.178397,-0.016221,,,2.159317,-0.009642,
804,2.182016,-0.011616,,,2.16458,-0.023788,
804.02,2.1807,-0.008326,,,2.171489,-0.013918,
804.04,2.179713,-0.012602,,,2.170173,-0.017208,
804.06,2.17445,-0.014576,,,2.16458,-0.01326,
804.08,2.178068,-0.016879,,,2.153066,-0.017208,
804.1,2.181029,-0.006681,,,2.152737,-0.011945,
804.12,2.175437,-0.014247,,,2.164909,-0.017537,
804.14,2.181029,-0.018853,,,2.168528,-0.014905,
804.16,2.160632,-0.014905,,,2.163922,-0.015563,
804.18,2.166883,-0.017208,,,2.161948,-0.019511,
804.2,2.175437,-0.016879,,,2.169515,-0.020169,
804.22,2.170173,-0.011945,,,2.163922,-0.014576,
804.24,2.168528,-0.012602,,,2.163922,-0.016879,
804.26,2.177739,-0.014576,,,2.163264,-0.022472,
804.28,2.178726,-0.014905,,,2.169844,-0.014247,
804.3,2.176423,-0.015234,,,2.166883,-0.014247,
804.32,2.172805,-0.069516,,,2.169515,-0.018524,
804.34,2.165238,-0.01984,,,2.164909,-0.02642,
804.36,2.175437,-0.014905,,,2.160632,-0.013918,
804.38,2.172805,-0.014247,,,2.159646,-0.012931,
804.4,2.176094,-0.011945,,,2.160961,-0.018853,
804.42,2.176094,-0.011945,,,2.165238,-0.014576,
804.44,2.176423,-0.011945,,,2.160632,-0.007668,
804.46,2.173134,-0.014576,,,2.16129,-0.019511,
804.48,2.172147,-0.01326,,,2.162277,-0.01326,
804.5,2.16787,-0.018195,,,2.166554,-0.031683,
804.52,2.175437,-0.011945,,,2.162277,-0.012274,
804.54,2.152737,-0.01326,,,2.159975,-0.017866,
804.56,2.171489,-0.016221,,,2.156685,-0.016221,
804.58,2.181029,-0.013918,,,2.150105,-0.028393,
804.6,2.171818,-0.016221,,,2.161948,-0.01655,
804.62,2.172147,-0.017537,,,2.15833,-0.022143,
804.64,2.173134,-0.014905,,,2.156685,-0.017537,
804.66,2.156685,-0.011945,,,2.160961,-0.007997,
804.68,2.172147,-0.023459,,,2.157014,-0.012274,
804.7,2.170831,-0.011287,,,2.159317,-0.017866,
804.72,2.169515,-0.015234,,,2.157343,-0.011945,
804.74,2.170831,-0.010629,,,2.160961,-0.014905,
804.76,2.171489,-0.01655,,,2.153395,-0.015234,
804.78,2.173463,-0.016221,,,2.156685,-0.043527,
804.8,2.172805,-0.011287,,,2.154711,0.000557,
804.82,2.183661,-0.014576,,,2.156685,-0.017866,
804.84,2.165896,-0.013589,,,2.154053,-0.011616,
804.86,2.17116,-0.015892,,,2.160632,-0.009313,
804.88,2.169186,-0.01655,,,2.172805,-0.010958,
804.9,2.170173,-0.016879,,,2.162277,-0.01326,
804.92,2.16787,-0.019182,,,2.170173,-0.013589,
804.94,2.169515,-0.012931,,,2.153066,-0.01326,
804.96,2.16458,-0.017208,,,2.159646,-0.01655,
804.98,2.169844,-0.014247,,,2.157343,-0.014905,
805,2.170831,-0.018195,,,2.158001,-0.013589,
805.02,2.170173,-0.01326,,,2.157014,-0.024775,
805.04,2.17116,-0.023788,,,2.153066,-0.020169,
805.06,2.170831,-0.014576,,,2.151421,-0.015234,
805.08,2.170173,-0.015234,,,2.156027,-0.013589,
805.1,2.178726,-0.014905,,,2.15833,-0.015563,
805.12,2.167212,-0.020169,,,2.155698,-0.0103,
805.14,2.169186,-0.017866,,,2.154053,-0.013589,
805.16,2.169186,-0.013589,,,2.159317,-0.009971,
805.18,2.165238,-0.009971,,,2.158001,-0.017208,
805.2,2.164909,-0.014247,,,2.158988,-0.017208,
805.22,2.16787,-0.015234,,,2.15504,-0.017208,
805.24,2.166883,-0.020169,,,2.153724,-0.002733,
805.26,2.165567,-0.020498,,,2.156356,-0.015892,
805.28,2.165896,-0.015234,,,2.15504,-0.013589,
805.3,2.162606,-0.011287,,,2.154053,-0.012602,
805.32,2.162935,-0.015563,,,2.154711,-0.016879,
805.34,2.166225,-0.040566,,,2.159646,-0.011945,
805.36,2.157014,-0.018524,,,2.152737,-0.01326,
805.38,2.147802,-0.018853,,,2.157343,-0.03596,
805.4,2.16458,-0.0103,,,2.154053,-0.017208,
805.42,2.165238,-0.016879,,,2.139578,-0.016221,
805.44,2.166225,-0.015234,,,2.149447,-0.011616,
805.46,2.162935,-0.017208,,,2.151421,-0.02313,
805.48,2.161619,-0.014576,,,2.151092,-0.012274,
805.5,2.168199,-0.067871,,,2.151092,-0.015234,
805.52,2.16458,-0.011287,,,2.142868,-0.011287,
805.54,2.161619,-0.047474,,,2.152079,-0.018524,
805.56,2.163264,-0.014247,,,2.146815,-0.020169,
805.58,2.160961,-0.012602,,,2.152408,-0.0103,
805.6,2.164909,-0.025104,,,2.153066,-0.035631,
805.62,2.159317,-0.01326,,,2.151421,-0.010629,
805.64,2.163593,-0.018195,,,2.148131,-0.016879,
805.66,2.162606,-0.013918,,,2.152079,-0.0103,
805.68,2.160961,-0.015234,,,2.14846,-0.010958,
805.7,2.161619,-0.017537,,,2.148131,-0.013589,
805.72,2.163593,-0.01655,,,2.148789,-0.01326,
805.74,2.164251,-0.018524,,,2.151092,-0.018853,
805.76,2.162606,-0.013589,,,2.149776,-0.015563,
805.78,2.162935,-0.014576,,,2.152737,-0.006023,
805.8,2.156685,-0.010958,,,2.147144,-0.009642,
805.82,2.158659,-0.011945,,,2.146815,-0.008984,
805.84,2.157672,-0.013589,,,2.146486,-0.012931,
805.86,2.155369,-0.011287,,,2.120826,-0.013589,
805.88,2.158988,-0.01984,,,2.14221,-0.012274,
805.9,2.146815,-0.022472,,,2.144513,-0.015563,
805.92,2.148789,-0.011945,,,2.145828,-0.021814,
805.94,2.158988,-0.014247,,,2.149447,-0.023459,
805.96,2.159646,-0.016221,,,2.130366,-0.015234,
805.98,2.153724,-0.009642,,,2.146157,-0.012274,
806,2.155698,-0.0103,,,2.150434,-0.015563,
806.02,2.145499,-0.008655,,,2.143855,-0.017537,
806.04,2.15504,-0.010958,,,2.126419,-0.011616,
806.06,2.157672,-0.013918,,,2.144184,-0.007668,
806.08,2.157014,-0.016221,,,2.144841,-0.013918,
806.1,2.157014,-0.017208,,,2.142868,-0.015234,
806.12,2.154382,-0.012931,,,2.14517,-0.0103,
806.14,2.152737,-0.016221,,,2.13892,-0.0103,
806.16,2.147473,-0.012931,,,2.140894,-0.0103,
806.18,2.158001,-0.016221,,,2.137933,-0.012931,
806.2,2.154711,-0.015892,,,2.139578,-0.032999,
806.22,2.157343,-0.015563,,,2.139907,-0.01326,
806.24,2.158659,-0.018195,,,2.14517,-0.013589,
806.26,2.156685,-0.017537,,,2.140236,-0.009642,
806.28,2.137275,-0.010629,,,2.144184,-0.009642,
806.3,2.158988,-0.053396,,,2.14221,-0.011616,
806.32,2.152408,-0.0103,,,2.140565,-0.014247,
806.34,2.152737,-0.012602,,,2.14517,-0.010958,
806.36,2.154711,-0.014905,,,2.143197,-0.01326,
806.38,2.155698,-0.02642,,,2.145828,-0.008984,
806.4,2.152079,-0.015234,,,2.143526,-0.002404,
806.42,2.153395,-0.011287,,,2.144513,0.007136,
806.44,2.156027,-0.026091,,,2.144513,-0.012274,
806.46,2.152737,-0.011616,,,2.143526,-0.010958,
806.48,2.153066,-0.014247,,,2.141223,-0.0103,
806.5,2.166554,-0.0455,,,2.142539,-0.013589,
806.52,2.157672,-0.056028,,,2.137933,-0.006352,
806.54,2.155369,-0.018524,,,2.124774,-0.012602,
806.56,2.167541,-0.010629,,,2.139578,-0.01984,
806.58,2.164251,-0.010958,,,2.14221,-0.014576,
806.6,2.154711,-0.012274,,,2.13892,-0.015563,
806.62,2.149776,-0.009971,,,2.140236,-0.048132,
806.64,2.157343,-0.010629,,,2.144841,-0.021814,
806.66,2.154382,-0.019182,,,2.137275,-0.021814,
806.68,2.152408,-0.005036,,,2.131353,-0.012602,
806.7,2.155698,-0.004049,,,2.137933,-0.017208,
806.72,2.149447,-0.01326,,,2.140894,-0.018524,
806.74,2.146486,-0.016879,,,2.133985,-0.010958,
806.76,2.145828,-0.018195,,,2.132998,-0.010958,
806.78,2.148789,-0.015892,,,2.134643,-0.01326,
806.8,2.144184,-0.017208,,,2.141223,-0.008984,
806.82,2.140565,0.002531,,,2.137275,-0.023459,
806.84,2.14846,-0.013918,,,2.136946,-0.012602,
806.86,2.146486,-0.021156,,,2.115891,-0.013918,
806.88,2.148131,-0.017866,,,2.139907,-0.018524,
806.9,2.150763,-0.022472,,,2.136946,-0.012931,
806.92,2.154053,-0.014247,,,2.139249,-0.018195,
806.94,2.15175,-0.014247,,,2.133656,-0.010958,
806.96,2.147802,-0.012602,,,2.11326,-0.057015,
806.98,2.145828,-0.016221,,,2.134643,-0.015234,
807,2.142868,-0.01326,,,2.127735,-0.014247,
807.02,2.147144,-0.02642,,,2.13563,-0.008984,
807.04,2.149447,-0.012274,,,2.131682,-0.013918,
807.06,2.155369,-0.015563,,,2.130037,-0.009642,
807.08,2.148131,-0.021156,,,2.133327,-0.045829,
807.1,2.147802,-0.020827,,,2.131353,-0.018195,
807.12,2.150105,-0.044184,,,2.112273,-0.012274,
807.14,2.150105,-0.017866,,,2.132998,-0.017208,
807.16,2.143197,-0.015234,,,2.133656,-0.015892,
807.18,2.150434,-0.015563,,,2.135301,-0.003391,
807.2,2.151421,-0.015892,,,2.130366,-0.016221,
807.22,2.147802,-0.018524,,,2.13234,-0.014905,
807.24,2.146815,-0.01655,,,2.132998,-0.011287,
807.26,2.148789,-0.043198,,,2.130037,-0.009642,
807.28,2.150434,-0.013589,,,2.129379,-0.013918,
807.3,2.153724,-0.013918,,,2.130695,-0.008655,
807.32,2.145828,-0.015234,,,2.12905,-0.014905,
807.34,2.141552,-0.020827,,,2.133656,-0.015892,
807.36,2.147144,-0.017537,,,2.134314,-0.011945,
807.38,2.137275,-0.01326,,,2.12905,-0.011616,
807.4,2.146486,-0.0103,,,2.126748,-0.012602,
807.42,2.147802,-0.015234,,,2.127735,-0.011287,
807.44,2.144841,-0.014247,,,2.13563,-0.04254,
807.46,2.146486,-0.011287,,,2.119839,-0.012931,
807.48,2.143526,-0.014576,,,2.132998,-0.017208,
807.5,2.141223,-0.01655,,,2.131682,-0.011287,
807.52,2.146486,-0.012274,,,2.134972,-0.011945,
807.54,2.146157,-0.015892,,,2.136288,-0.016221,
807.56,2.143526,-0.01655,,,2.131353,-0.012274,
807.58,2.141552,-0.012602,,,2.126748,-0.03925,
807.6,2.141881,-0.017866,,,2.134314,-0.008655,
807.62,2.139578,-0.021156,,,2.124774,-0.011287,
807.64,2.138591,-0.013589,,,2.131353,-0.01326,
807.66,2.139907,-0.008655,,,2.134643,-0.011287,
807.68,2.143526,-0.011616,,,2.136288,-0.011945,
807.7,2.139578,-0.010629,,,2.131353,-0.010629,
807.72,2.147802,-0.009642,,,2.127735,-0.013589,
807.74,2.143197,-0.036618,,,2.131024,-0.00701,
807.76,2.128722,-0.018195,,,2.121155,-0.013918,
807.78,2.141223,-0.015892,,,2.128722,-0.020169,
807.8,2.139907,-0.031683,,,2.130366,-0.021156,
807.82,2.131682,-0.012274,,,2.125432,-0.012274,
807.84,2.141552,-0.016221,,,2.124774,-0.014576,
807.86,2.131024,-0.0103,,,2.125432,0.002531,
807.88,2.141223,-0.031025,,,2.130695,-0.013918,
807.9,2.137933,-0.010629,,,2.125103,-0.013589,
807.92,2.142539,-0.002733,,,2.128722,-0.012602,
807.94,2.140236,-0.013918,,,2.124774,-0.014576,
807.96,2.135959,-0.016221,,,2.125432,-0.014247,
807.98,2.138262,-0.007997,,,2.120168,-0.015234,
808,2.135959,-0.018853,,,2.125432,-0.013918,
808.02,2.140894,-0.011287,,,2.130366,-0.013589,
808.04,2.138262,-0.013589,,,2.128064,-0.014576,
808.06,2.139907,-0.016221,,,2.131353,-0.017866,
808.08,2.137933,-0.022143,,,2.129379,-0.011616,
808.1,2.136946,-0.012931,,,2.132669,-0.014905,
808.12,2.137604,-0.016879,,,2.121813,-0.009313,
808.14,2.139907,-0.016221,,,2.128064,-0.017208,
808.16,2.1228,-0.010958,,,2.120168,-0.015234,
808.18,2.139907,-0.01326,,,2.123458,-0.02938,
808.2,2.139907,-0.013589,,,2.124116,-0.016221,
808.22,2.134972,-0.017208,,,2.121813,-0.024117,
808.24,2.135301,-0.011287,,,2.120168,-0.01326,
808.26,2.13892,-0.017537,,,2.11622,-0.03596,
808.28,2.14221,-0.011945,,,2.123129,-0.012931,
808.3,2.130695,-0.017866,,,2.128722,-0.014905,
808.32,2.137275,-0.017866,,,2.125103,-0.023459,
808.34,2.130695,-0.011287,,,2.123129,-0.011945,
808.36,2.138262,-0.0103,,,2.123129,-0.012602,
808.38,2.13563,-0.019511,,,2.129708,-0.011945,
808.4,2.131353,-0.012602,,,2.122471,-0.016879,
808.42,2.137933,-0.010958,,,2.126748,-0.017866,
808.44,2.134314,-0.008326,,,2.123129,-0.012931,
808.46,2.127735,-0.014905,,,2.120168,-0.016221,
808.48,2.133327,-0.013589,,,2.129708,-0.01326,
808.5,2.133327,-0.019511,,,2.124445,-0.01326,
808.52,2.128722,-0.020169,,,2.118523,-0.021485,
808.54,2.132998,-0.014576,,,2.110299,-0.014247,
808.56,2.132669,-0.014576,,,2.120826,-0.013918,
808.58,2.137933,-0.022801,,,2.123129,-0.011616,
808.6,2.133985,-0.011616,,,2.124774,-0.027078,
808.62,2.134314,-0.017537,,,2.11951,-0.034644,
808.64,2.131353,-0.0103,,,2.115562,-0.017208,
808.66,2.13234,-0.021156,,,2.119839,-0.013589,
808.68,2.140894,-0.01326,,,2.11951,-0.012602,
808.7,2.133327,-0.008984,,,2.115233,-0.012602,
808.72,2.131353,-0.012602,,,2.120826,-0.013918,
808.74,2.13892,-0.015892,,,2.11951,-0.015234,
808.76,2.13563,-0.015234,,,2.118852,-0.011945,
808.78,2.131353,-0.014905,,,2.119181,-0.010629,
808.8,2.130366,-0.018853,,,2.121484,-0.015892,
808.82,2.127406,-0.020498,,,2.119839,-0.014576,
808.84,2.128722,-0.021156,,,2.122142,-0.017208,
808.86,2.12905,-0.017866,,,2.111944,-0.012931,
808.88,2.127077,-0.017537,,,2.124116,-0.014576,
808.9,2.144841,-0.016221,,,2.122471,-0.013918,
808.92,2.131024,-0.014905,,,2.117536,-0.012274,
808.94,2.127077,-0.016221,,,2.102403,-0.010958,
808.96,2.124774,-0.021814,,,2.120168,-0.015892,
808.98,2.131024,-0.026091,,,2.117536,-0.018524,
809,2.129379,-0.014576,,,2.117207,-0.013589,
809.02,2.128722,-0.021814,,,2.123129,-0.014905,
809.04,2.12905,-0.014905,,,2.115562,-0.014576,
809.06,2.116878,-0.010958,,,2.108983,-0.011616,
809.08,2.130695,-0.011616,,,2.122142,-0.017208,
809.1,2.127406,-0.010958,,,2.115233,-0.014576,
809.12,2.12609,-0.011945,,,2.114904,-0.014247,
809.14,2.124445,-0.028722,,,2.106351,-0.012931,
809.16,2.10997,-0.050106,,,2.117865,-0.01326,
809.18,2.123458,-0.021485,,,2.112602,-0.015234,
809.2,2.126748,-0.015234,,,2.116549,-0.019182,
809.22,2.127077,-0.01655,,,2.114575,-0.007339,
809.24,2.121484,-0.015892,,,2.11326,-0.0103,
809.26,2.121155,-0.013918,,,2.113917,-0.011616,
809.28,2.125761,-0.010958,,,2.113917,-0.011945,
809.3,2.124445,-0.012274,,,2.112931,-0.017866,
809.32,2.124774,-0.015234,,,2.115891,-0.008655,
809.34,2.117536,-0.012602,,,2.115891,-0.010958,
809.36,2.127406,-0.013918,,,2.110957,-0.014576,
809.38,2.120826,-0.011616,,,2.117536,-0.015234,
809.4,2.118852,-0.013918,,,2.114575,-0.013918,
809.42,2.125103,-0.01984,,,2.115562,-0.009313,
809.44,2.125103,-0.027078,,,2.119181,-0.037934,
809.46,2.125103,-0.015234,,,2.118194,-0.005036,
809.48,2.125761,-0.010629,,,2.117207,-0.014247,
809.5,2.1228,-0.013589,,,2.116878,-0.014905,
809.52,2.126748,-0.01326,,,2.113588,-0.011287,
809.54,2.125761,-0.011616,,,2.115562,-0.01655,
809.56,2.122142,-0.014576,,,2.115233,-0.007997,
809.58,2.119181,-0.020169,,,2.109312,-0.013918,
809.6,2.123787,-0.019511,,,2.117865,-0.011287,
809.62,2.124116,-0.017866,,,2.106351,-0.014247,
809.64,2.123787,-0.01984,,,2.104377,-0.00701,
809.66,2.112273,-0.016221,,,2.108654,-0.013589,
809.68,2.123787,-0.015892,,,2.118852,-0.009971,
809.7,2.121484,-0.010629,,,2.104377,-0.046158,
809.72,2.122471,-0.009642,,,2.112602,-0.017537,
809.74,2.121155,-0.014905,,,2.115891,-0.014905,
809.76,2.121484,-0.012274,,,2.110299,-0.007997,
809.78,2.121813,-0.01326,,,2.113588,-0.015892,
809.8,2.124116,-0.015234,,,2.117536,-0.008984,
809.82,2.124116,-0.015563,,,2.127077,-0.009971,
809.84,2.121484,-0.01655,,,2.125103,-0.020498,
809.86,2.119181,-0.018853,,,2.114575,-0.00372,
809.88,2.107667,-0.014576,,,2.11622,-0.017866,
809.9,2.117536,-0.004049,,,2.114246,-0.00043,
809.92,2.121155,-0.02313,,,2.116549,-0.014905,
809.94,2.121155,-0.009971,,,2.111286,-0.011616,
809.96,2.123129,-0.010629,,,2.092534,-0.008984,
809.98,2.121155,-0.012931,,,2.110299,-0.012931,
810,2.121484,-0.012602,,,2.114904,-0.011616,
810.02,2.118523,-0.01326,,,2.113917,-0.012931,
810.04,2.117536,-0.010958,,,2.111286,-0.016221,
810.06,2.11951,-0.011616,,,2.106022,-0.017537,
810.08,2.114904,-0.01984,,,2.110628,-0.008326,
810.1,2.120168,-0.007668,,,2.102403,-0.016221,
810.12,2.119181,-0.0103,,,2.107338,-0.011616,
810.14,2.117865,-0.011616,,,2.105693,-0.012274,
810.16,2.121484,-0.014905,,,2.113588,-0.01326,
810.18,2.122471,-0.012602,,,2.102732,-0.012602,
810.2,2.117865,-0.013589,,,2.107338,-0.027407,
810.22,2.121484,-0.059975,,,2.109312,-0.013589,
810.24,2.126419,-0.019182,,,2.107996,-0.01655,
810.26,2.120826,-0.01984,,,2.111286,-0.006681,
810.28,2.118523,-0.026749,,,2.114904,-0.015563,
810.3,2.105693,-0.013589,,,2.102732,-0.038921,
810.32,2.11326,-0.008655,,,2.111286,-0.009313,
810.34,2.114246,-0.015892,,,2.11622,-0.014247,
810.36,2.120826,-0.020827,,,2.097469,-0.016221,
810.38,2.120826,-0.007997,,,2.112273,-0.009642,
810.4,2.118194,-0.011287,,,2.111615,-0.011287,
810.42,2.116878,-0.014905,,,2.085296,-0.017208,
810.44,2.108654,-0.011287,,,2.109312,-0.009313,
810.46,2.114904,-0.010958,,,2.108983,-0.015234,
810.48,2.118852,-0.029709,,,2.107338,-0.007668,
810.5,2.108325,-0.018195,,,2.105693,-0.017208,
810.52,2.110628,-0.016221,,,2.102732,-0.007668,
810.54,2.110957,-0.011945,,,2.105693,-0.012274,
810.56,2.111944,-0.015234,,,2.111615,-0.007668,
810.58,2.114575,-0.024446,,,2.114575,-0.011945,
810.6,2.107338,-0.011945,,,2.108325,-0.016221,
810.62,2.11326,-0.018853,,,2.104706,-0.012602,
810.64,2.109641,-0.012931,,,2.107996,-0.008655,
810.66,2.113917,-0.015563,,,2.10668,-0.013589,
810.68,2.10997,-0.013918,,,2.104706,-0.01326,
810.7,2.112931,-0.010629,,,2.10668,-0.018195,
810.72,2.10997,-0.046158,,,2.104706,-0.017208,
810.74,2.108983,-0.014905,,,2.105035,-0.015892,
810.76,2.110299,-0.012274,,,2.104377,-0.019511,
810.78,2.110628,-0.012602,,,2.104048,-0.025104,
810.8,2.111286,-0.015892,,,2.107009,-0.011287,
810.82,2.111944,-0.01326,,,2.106022,-0.01326,
810.84,2.117207,-0.042211,,,2.10339,-0.015892,
810.86,2.114575,-0.01655,,,2.100429,-0.011287,
810.88,2.109312,-0.01326,,,2.101087,-0.01655,
810.9,2.099771,-0.016221,,,2.104048,-0.012274,
810.92,2.111615,-0.012602,,,2.10339,-0.015234,
810.94,2.102403,-0.008326,,,2.099113,-0.012931,
810.96,2.105364,-0.015234,,,2.09385,-0.015563,
810.98,2.108983,-0.013918,,,2.100758,-0.009642,
811,2.110628,-0.011945,,,2.100429,-0.046158,
811.02,2.109312,-0.015892,,,2.100758,-0.013589,
811.04,2.111615,-0.015563,,,2.099113,-0.017866,
811.06,2.105364,-0.01326,,,2.086612,-0.014247,
811.08,2.085954,-0.03267,,,2.091218,-0.015234,
811.1,2.109641,-0.066884,,,2.105364,-0.013918,
811.12,2.107996,-0.012931,,,2.101416,-0.021156,
811.14,2.107338,-0.016879,,,2.1001,-0.020827,
811.16,2.110957,-0.025104,,,2.096482,-0.011945,
811.18,2.107667,-0.014247,,,2.096811,-0.0455,
811.2,2.108325,-0.015234,,,2.101416,-0.009971,
811.22,2.103719,-0.021485,,,2.102074,-0.011287,
811.24,2.100758,-0.039908,,,2.104377,-0.018195,
811.26,2.109641,-0.015563,,,2.101745,-0.012274,
811.28,2.115233,-0.013918,,,2.101416,-0.014247,
811.3,2.10339,-0.016879,,,2.098126,-0.017208,
811.32,2.10668,-0.013918,,,2.095495,-0.016221,
811.34,2.108654,-0.018853,,,2.101416,-0.009313,
811.36,2.102403,-0.020498,,,2.099113,0.001544,
811.38,2.105364,-0.033328,,,2.092863,-0.007668,
811.4,2.104377,-0.019182,,,2.096482,-0.039579,
811.42,2.103061,-0.016879,,,2.096482,-0.014576,
811.44,2.100758,-0.023459,,,2.101087,-0.018853,
811.46,2.103719,-0.011945,,,2.080362,-0.029051,
811.48,2.104048,-0.023459,,,2.099771,-0.013918,
811.5,2.104048,-0.013589,,,2.072466,-0.012602,
811.52,2.105035,-0.018524,,,2.096482,-0.014576,
811.54,2.10339,-0.018524,,,2.063584,-0.020169,
811.56,2.098455,-0.015563,,,2.101416,-0.014576,
811.58,2.105035,-0.019182,,,2.096153,-0.01984,
811.6,2.106022,-0.01655,,,2.107667,-0.014576,
811.62,2.104706,-0.015234,,,2.09385,-0.012274,
811.64,2.10339,-0.015234,,,2.100429,-0.015563,
811.66,2.103719,-0.016221,,,2.096482,-0.015892,
811.68,2.104048,-0.017866,,,2.1001,-0.009971,
811.7,2.101087,-0.020498,,,2.097469,-0.015563,
811.72,2.103061,-0.016879,,,2.091876,-0.020827,
811.74,2.099771,-0.017537,,,2.092534,-0.009642,
811.76,2.101745,-0.017537,,,2.07115,-0.001746,
811.78,2.098455,-0.014905,,,2.09714,-0.016221,
811.8,2.101416,-0.019182,,,2.089244,-0.012602,
811.82,2.101745,-0.018853,,,2.098126,-0.014247,
811.84,2.103061,-0.018195,,,2.088586,-0.020498,
811.86,2.100758,-0.012931,,,2.098784,-0.017866,
811.88,2.101087,-0.017866,,,2.094508,-0.043527,
811.9,2.099442,-0.012602,,,2.096811,-0.016879,
811.92,2.098126,-0.016879,,,2.094508,-0.027078,
811.94,2.081678,-0.018524,,,2.093521,-0.010958,
811.96,2.102403,-0.017208,,,2.096811,-0.007668,
811.98,2.098784,-0.011287,,,2.093521,-0.012931,
812,2.097469,-0.014576,,,2.08398,-0.009971,
812.02,2.099771,-0.016221,,,2.094508,-0.015892,
812.04,2.098126,-0.01326,,,2.087599,-0.015234,
812.06,2.098784,-0.014247,,,2.092205,-0.016879,
812.08,2.105035,-0.018195,,,2.090889,-0.012274,
812.1,2.104377,-0.013918,,,2.092205,-0.012931,
812.12,2.086941,-0.015892,,,2.096811,-0.01326,
812.14,2.095495,-0.017208,,,2.073124,-0.01326,
812.16,2.096482,-0.016879,,,2.08102,-0.024446,
812.18,2.105364,-0.019182,,,2.092534,-0.013918,
812.2,2.096153,-0.015563,,,2.09385,-0.012602,
812.22,2.096811,-0.015563,,,2.091218,-0.029709,
812.24,2.104377,-0.014247,,,2.094837,-0.015892,
812.26,2.09714,-0.012602,,,2.091547,-0.013918,
812.28,2.092863,-0.011616,,,2.084967,-0.011616,
812.3,2.095166,-0.014905,,,2.095824,-0.015234,
812.32,2.095824,-0.015892,,,2.092534,-0.017208,
812.34,2.09385,-0.016221,,,2.092534,-0.02313,
812.36,2.095166,-0.014576,,,2.091547,-0.015234,
812.38,2.092863,-0.016221,,,2.097798,-0.013918,
