wl,hg_1,hg_2,bg_1,bg_2
589.48,0.003189,0.010097,0.007794,0.007136
589.5,0.001544,0.008781,0.005162,0.004833
589.52,0.001215,0.009768,0.006149,0.004504
589.54,0.000228,0.011084,0.00582,0.002531
589.56,-0.00043,0.009768,0.004504,0.00582
589.58,0.000228,0.008123,0.00286,0.003846
589.6,-0.000759,0.010755,0.005491,0.005491
589.62,0.001215,0.006478,0.007465,0.003189
589.64,0.004833,0.010097,0.008781,0.005162
589.66,0.002531,0.00911,0.005491,0.007136
589.68,0.00286,0.010097,0.006149,0.004833
589.7,0.001544,0.008781,0.004504,0.00286
589.72,0.00286,0.012071,0.005491,0.006149
589.74,0.001873,0.011084,0.005162,0.006478
589.76,0.002531,0.00911,0.00582,0.004175
589.78,-0.00043,0.011413,0.006478,0.003846
589.8,0.002531,0.007794,0.006807,0.005491
589.82,0.002202,0.007465,0.00582,0.003517
589.84,0.002531,0.011413,0.005491,0.004175
589.86,0.003517,0.0124,0.00582,0.003189
589.88,0.003517,0.009768,0.008452,0.00286
589.9,0.004175,0.009768,0.006807,0.007794
589.92,0.001215,0.007136,0.006478,0.007794
589.94,-0.000101,0.010097,0.006478,0.005491
589.96,0.003189,0.010426,0.004504,0.005491
589.98,0.003846,0.006149,0.00582,0.006807
590,0.002202,0.007136,0.008452,0.004175
590.02,0.00286,0.010097,0.007794,0.003846
590.04,0.001215,0.00911,0.005491,0.002202
590.06,0.001544,0.008123,0.002531,0.003189
590.08,-0.00043,0.008452,0.006149,0.004175
590.1,0.001873,0.009768,0.00582,0.003846
590.12,0.001215,0.011084,0.008781,0.006149
590.14,0.002202,0.009768,0.006149,0.006149
590.16,0.003846,0.008452,0.004833,0.001873
590.18,0.003846,0.010097,0.008123,0.005162
590.2,0.003517,0.00911,0.003846,0.005162
590.22,0.002531,0.008781,0.007136,0.003517
590.24,0.002202,0.009768,0.004833,0.006149
590.26,0.000228,0.011084,0.007465,0.006149
590.28,0.003517,0.007794,0.004833,0.003189
590.3,0.004504,0.007465,0.00582,0.007136
590.32,0.002202,0.009439,0.008123,0.00582
590.34,0.00286,0.006478,0.003846,0.005491
590.36,0.001873,0.009439,0.006478,0.006807
590.38,0.001873,0.009768,0.003846,0.003517
590.4,0.00286,0.007465,0.006478,0.003846
590.42,-0.000101,0.008452,0.006807,0.005162
590.44,0.002531,0.011084,0.005162,0.004833
590.46,0.00286,0.007794,0.004833,0.003517
590.48,0.00286,0.00911,0.006478,0.006478
590.5,0.002531,0.008452,0.005491,0.005162
590.52,0.001873,0.007136,0.00286,0.004833
590.54,0.001873,0.008452,0.005491,0.003517
590.56,0.004833,0.009439,0.005162,0.004833
590.58,0.000886,0.009439,0.004504,0.00582
590.6,0.001544,0.007465,0.005491,0.00582
590.62,0.003517,0.007794,0.004504,0.003189
590.64,0.003189,0.008123,0.008452,0.005162
590.66,0.000228,0.007794,0.003189,0.007136
590.68,0.001544,0.009768,0.00286,0.00286
590.7,0.001873,0.012071,0.008123,0.006807
590.72,0.000886,0.00911,0.005162,0.004504
590.74,0.002531,0.00911,0.007136,0.005162
590.76,0.002202,0.009439,0.002202,0.00582
590.78,0.001544,0.008781,0.002202,0.003846
590.8,0.001544,0.007794,0.004833,0.005162
590.82,0.002202,0.00911,0.003517,0.006807
590.84,0.002531,0.009768,0.006807,0.002202
590.86,0.002202,0.006807,0.006478,0.004175
590.88,0.000557,0.00911,0.004504,0.004833
590.9,0.002531,0.00911,0.00582,0.002531
590.92,-0.001088,0.010097,0.003846,0.003189
590.94,0.000228,0.00911,0.005162,0.005162
590.96,0.003846,0.006478,0.004833,0.002202
590.98,0.003189,0.005491,0.006149,0.003846
591,0.002202,0.010097,0.006807,0.005491
591.02,0.001873,0.008452,0.00582,0.002531
591.04,0.000557,0.008452,0.004175,0.005162
591.06,0.00286,0.010426,0.005491,0.002202
591.08,0.000886,0.011084,0.005162,0.003189
591.1,0.001873,0.009439,0.004833,0.005162
591.12,0.001873,0.012071,0.003189,0.001544
591.14,0.001873,0.010097,0.005491,0.004175
591.16,0.002202,0.011413,0.003517,0.006149
591.18,0.004504,0.00911,0.006807,0.00582
591.2,0.002531,0.010755,0.003846,0.003189
591.22,0.002531,0.008452,0.003189,0.005162
591.24,0.004833,0.008781,0.005162,0.00286
591.26,0.002202,0.00911,0.008781,0.004175
591.28,0.003189,0.009439,0.003189,0.004504
591.3,0.003189,0.009768,0.007136,0.006807
591.32,0.001873,0.011084,0.008123,0.004175
591.34,0.003517,0.008123,0.006478,0.003517
591.36,0.004504,0.010097,0.00582,0.004504
591.38,0.00286,0.008452,0.00582,0.007136
591.4,-0.000101,0.011413,0.004175,0.006807
591.42,0.00286,0.011084,0.005491,0.004833
591.44,0.001873,0.009768,0.003189,0.003846
591.46,0.00582,0.0124,0.007136,0.00286
591.48,0.002202,0.009768,0.00582,0.005491
591.5,0.004175,0.010755,0.00286,0.004833
591.52,0.002531,0.010755,0.006149,0.006149
591.54,-0.001417,0.010097,0.004175,0.003517
591.56,0.000557,0.010426,0.006807,0.00582
591.58,0.003517,0.009439,0.003517,0.004504
591.6,0.001544,0.010755,0.006807,0.004504
591.62,-0.00043,0.009768,0.006478,0.004504
591.64,0.001544,0.010097,0.007794,0.003846
591.66,0.001544,0.0124,0.007136,0.006478
591.68,0.003189,0.010426,0.007136,0.006807
591.7,0.003189,0.007794,0.005491,0.004504
591.72,-0.000759,0.008452,0.005491,0.003846
591.74,-0.000101,0.011084,0.00582,0.004504
591.76,0.002202,0.010426,0.006149,0.006149
591.78,-0.000759,0.00911,0.003846,0.006149
591.8,0.001215,0.011084,0.004175,0.005162
591.82,0.003846,0.005491,0.006478,0.003517
591.84,0.000557,0.009439,0.006807,0.002531
591.86,0.00286,0.007794,0.008452,0.004504
591.88,0.002202,0.010426,0.005162,0.004175
591.9,0.003189,0.010426,0.007136,-0.001746
591.92,-0.00043,0.010097,0.007465,0.003846
591.94,0.000557,0.007465,0.008123,0.007794
591.96,-0.000101,0.010755,0.003517,0.003189
591.98,-0.001088,0.009439,0.005491,0.00582
592,0.001544,0.007794,0.006807,0.001215
592.02,0.001544,0.010755,0.007465,0.00286
592.04,0.000886,0.011084,0.005491,0.003517
592.06,-0.000759,0.009768,0.007794,0.002202
592.08,0.002202,0.00911,0.007465,0.001873
592.1,0.001215,0.009768,0.007794,0.001544
592.12,0.000886,0.009768,0.007465,0.00286
592.14,0.002202,0.008452,0.006807,0.003846
592.16,0.001873,0.009768,0.007136,0.002531
592.18,0.003517,0.010097,0.006807,0.003846
592.2,0.001873,0.00911,0.003517,0.001215
592.22,0.001544,0.008123,0.00582,0.00286
592.24,0.003846,0.008123,0.006478,0.006807
592.26,0.002531,0.008781,0.006807,0.006478
592.28,0.003189,0.009768,0.005162,0.005162
592.3,-0.000759,0.008452,0.007136,0.001544
592.32,-0.000759,0.008123,0.007136,0.00286
592.34,-0.001746,0.008781,0.006149,0.006149
592.36,0.002202,0.009439,0.007794,0.002202
592.38,0.000557,0.004504,0.003846,0.004175
592.4,0.001215,0.011742,0.004504,0.00582
592.42,0.001544,0.011413,0.006478,0.004833
592.44,0.001215,0.010755,0.008781,0.006807
592.46,0.001544,0.00911,0.003846,0.003189
592.48,0.001873,0.009439,0.007794,0.004175
592.5,0.001215,0.011084,0.006478,0.006478
592.52,0.000886,0.00911,0.007136,0.004175
592.54,0.000228,0.007794,0.006149,0.005162
592.56,-0.00043,0.0124,0.005162,0.003189
592.58,-0.000101,0.009439,0.005491,0.006149
592.6,0.000228,0.008452,0.007465,0.004175
592.62,0.002202,0.008452,0.007465,0.006478
592.64,-0.00043,0.011413,0.007465,0.003846
592.66,0.000228,0.008781,0.006149,0.006807
592.68,0.001873,0.010755,0.005162,0.006149
592.7,0.001215,0.012729,0.003517,0.005491
592.72,-0.000759,0.010097,0.004504,0.004833
592.74,0.005162,0.009768,0.001215,0.006149
592.76,0.003189,0.013058,0.001544,0.006478
592.78,-0.000101,0.010097,0.005162,0.006478
592.8,0.003517,0.010426,0.006807,0.003517
592.82,0.001215,0.010426,0.006149,0.003517
592.84,0.001544,0.010097,0.007136,0.002531
592.86,0.001215,0.008781,0.001544,0.006807
592.88,0.002202,0.008781,0.005491,0.005162
592.9,0.000228,0.011084,0.006807,0.005162
592.92,0.001544,0.00911,0.004833,0.006149
592.94,-0.000759,0.008452,0.00286,0.006149
592.96,0.001215,0.006807,0.005491,0.005162
592.98,0.000886,0.009439,0.006478,0.005491
593,0.000557,0.008781,0.005491,0.004833
593.02,0.001215,0.011084,0.006149,0.006807
593.04,-0.002404,0.00911,0.004175,0.009768
593.06,-0.001417,0.0124,0.004504,0.003846
593.08,-0.001417,0.009439,0.001873,0.003846
593.1,-0.00043,0.010426,0.006149,0.006478
593.12,0.000228,0.010755,0.004833,0.003189
593.14,-0.001088,0.007136,0.007465,0.005491
593.16,-0.00043,0.00911,0.007794,0.002531
593.18,-0.001417,0.008123,0.005162,0.005491
593.2,0.000557,0.007794,0.001215,0.003846
593.22,0.001544,0.008452,0.00286,0.003189
593.24,-0.00043,0.012071,0.004833,0.004504
593.26,0.001873,0.013058,0.008452,0.006149
593.28,0.000557,0.012071,0.006478,0.00286
593.3,0.000557,0.011084,0.004833,0.007465
593.32,0.000228,0.00911,0.006149,0.004175
593.34,0.000557,0.010755,0.003189,0.004833
593.36,0.000557,0.010097,0.005162,0.004833
593.38,0.001215,0.010097,0.005162,0.006807
593.4,-0.001417,0.012729,0.005491,0.003846
593.42,0.000228,0.014045,0.006478,0.004504
593.44,0.002531,0.011084,0.004175,0.007136
593.46,-0.00043,0.010426,0.002531,0.004833
593.48,0.001544,0.009439,0.003189,0.005491
593.5,0.000228,0.013058,0.004175,0.001544
593.52,0.002202,0.007465,0.003846,0.004833
593.54,0.002531,0.010755,0.003517,0.004504
593.56,0.002202,0.010755,0.006807,0.004833
593.58,0.001215,0.013716,0.005491,0.005162
593.6,0.000228,0.010755,0.00286,0.005162
593.62,0.000228,0.015032,0.007136,0.003189
593.64,0.000886,0.010097,0.005162,0.003846
593.66,0.000886,0.011742,0.005491,0.007136
593.68,0.002531,0.00911,0.004175,0.006149
593.7,0.002531,0.007465,0.00582,0.007465
593.72,0.001873,0.011413,0.006478,0.00286
593.74,-0.001417,0.00911,0.004175,0.003846
593.76,0.001544,0.011742,0.004833,0.005162
593.78,0.00286,0.011413,0.00286,0.004504
593.8,0.001873,0.011413,0.004175,0.005491
593.82,0.002531,0.008781,0.002202,0.00582
593.84,0.000886,0.009768,0.005162,0.004504
593.86,-0.000759,0.008781,0.005491,0.003517
593.88,0.000228,0.011742,0.003846,0.00582
593.9,0.001873,0.009768,0.005491,0.003517
593.92,0.002202,0.010097,0.006149,0.004833
593.94,0.003517,0.011413,0.004833,0.004833
593.96,0.002202,0.009768,0.004504,0.004504
593.98,0.005491,0.010426,0.003517,0.003189
594,0.002531,0.010097,0.004175,0.004504
594.02,0.000886,0.010755,0.005162,0.002202
594.04,0.001873,0.008123,0.004504,0.005162
594.06,0.002531,0.010755,0.006149,0.001873
594.08,0.000228,0.013387,0.007136,0.004833
594.1,0.003189,0.00911,0.005162,0.005491
594.12,0.003189,0.008123,0.003846,0.003189
594.14,0.001873,0.010097,0.006478,0.00286
594.16,-0.001088,0.011742,0.003517,0.004833
594.18,0.000886,0.011084,0.006149,0.004175
594.2,0.002202,0.014045,0.003846,0.00286
594.22,0.002531,0.009768,0.005162,0.006149
594.24,-0.000759,0.014703,0.004504,0.004175
594.26,0.002202,0.011084,0.00582,0.003189
594.28,0.000228,0.011084,0.006149,0.005491
594.3,-0.002075,0.011413,0.006807,0.005491
594.32,-0.001088,0.011413,0.006807,0.001215
594.34,0.001873,0.009768,0.005491,0.004175
594.36,-0.000101,0.011413,0.003846,0.006478
594.38,0.003189,0.009768,0.006478,0.006478
594.4,0.003517,0.010097,0.003846,0.005491
594.42,-0.001088,0.009768,0.00582,0.000557
594.44,-0.001746,0.008123,0.006478,0.001873
594.46,-0.000101,0.011742,0.004175,0.00286
594.48,0.002202,0.010755,0.00582,0.004175
594.5,0.000557,0.009768,0.003846,0.005162
594.52,0.001873,0.007136,0.006149,0.004175
594.54,0.001544,0.010097,0.006478,0.005162
594.56,0.001873,0.006807,0.003189,0.003189
594.58,0.004504,0.007794,0.004833,0.004504
594.6,0.000228,0.011742,0.008452,0.004504
594.62,0.001544,0.009768,0.006149,0.002202
594.64,0.003846,0.009768,0.003517,0.00286
594.66,0.003517,0.007465,0.005162,0.003189
594.68,-0.001417,0.00911,0.004175,0.007136
594.7,0.004175,0.009439,0.007794,0.006478
594.72,0.001873,0.008781,0.004175,0.004175
594.74,0.004833,0.008452,0.004175,0.003517
594.76,0.00286,0.010426,0.006149,0.003517
594.78,0.003189,0.010097,0.004175,0.003189
594.8,0.003517,0.009439,0.007136,0.004504
594.82,0.001544,0.007794,0.004175,0.005162
594.84,0.003189,0.009439,0.005491,0.001873
594.86,0.003517,0.00911,0.004504,0.005491
594.88,0.003189,0.009439,0.001544,0.004175
594.9,0.002202,0.010426,0.003846,0.004504
594.92,0.001873,0.009439,0.006149,0.005162
594.94,0.004833,0.008452,0.002531,0.004504
594.96,0.002531,0.010097,0.006478,0.003846
594.98,0.002202,0.010097,0.00582,0.00582
595,0.002531,0.010426,0.004175,0.004175
595.02,0.002531,0.009768,0.006478,0.002202
595.04,0.004504,0.010426,0.005491,0.00582
595.06,0.002531,0.009439,0.004175,0.004504
595.08,0.004504,0.0124,0.003846,0.003846
595.1,-0.000101,0.012071,0.00286,0.004833
595.12,0.00286,0.008123,0.003846,0.003846
595.14,0.00286,0.011084,0.003189,0.002531
595.16,0.00286,0.009439,0.005491,0.003846
595.18,0.003189,0.009768,0.007136,0.007136
595.2,0.004833,0.011742,0.005491,0.006149
595.22,0.001215,0.008452,0.004833,0.007465
595.24,0.001544,0.009439,0.003846,0.006149
595.26,0.001544,0.010755,0.00582,0.007136
595.28,0.003189,0.011413,0.006807,0.00582
595.3,0.000228,0.011413,0.005162,0.003189
595.32,0.003517,0.009439,0.00582,0.003517
595.34,0.003846,0.008781,0.007465,0.004833
595.36,0.003189,0.011084,0.007794,0.001544
595.38,0.002202,0.011742,0.00582,0.004175
595.4,0.000228,0.011742,0.005491,0.004175
595.42,0.00582,0.011742,0.008123,0.002531
595.44,0.001215,0.008452,0.008452,0.004175
595.46,0.002531,0.008123,0.008123,0.00582
595.48,0.003846,0.011084,0.006807,0.00582
595.5,0.004175,0.011084,0.006807,0.004175
595.52,0.003517,0.00911,0.006478,0.006807
595.54,0.004175,0.010755,0.008123,0.004833
595.56,0.003189,0.010097,0.006807,0.005491
595.58,0.003517,0.010426,0.007136,0.004833
595.6,0.005162,0.009439,0.00582,0.005162
595.62,0.004504,0.011084,0.006807,0.005491
595.64,0.002531,0.011413,0.00582,0.002531
595.66,0.004175,0.013058,0.008452,0.005491
595.68,0.004833,0.0124,0.007794,0.005162
595.7,0.001544,0.009768,0.007794,0.00582
595.72,0.00582,0.012729,0.007794,0.005491
595.74,0.002202,0.012071,0.008123,0.003846
595.76,0.004504,0.00911,0.008123,0.007136
595.78,0.004175,0.011084,0.006478,0.006478
595.8,0.003189,0.008452,0.006149,0.004833
595.82,0.003189,0.011742,0.008123,0.006807
595.84,0.003189,0.011413,0.007794,0.006478
595.86,0.004833,0.011742,0.006807,0.002202
595.88,0.001873,0.011084,0.004833,0.007136
595.9,0.003189,0.011413,0.004504,0.003517
595.92,0.003517,0.00911,0.008123,0.006807
595.94,0.001544,0.009439,0.004833,0.00286
595.96,0.001215,0.011084,0.003846,0.006478
595.98,0.004175,0.0124,0.007465,0.005491
596,0.000886,0.012071,0.00911,0.007465
596.02,0.003189,0.006807,0.007465,0.006807
596.04,0.003189,0.012071,0.008123,0.004833
596.06,0.003846,0.010755,0.008781,0.007465
596.08,0.004504,0.011742,0.007465,0.003189
596.1,0.001544,0.009768,0.00911,0.004175
596.12,0.001215,0.011742,0.004504,0.006478
596.14,0.00582,0.009768,0.003189,0.005162
596.16,0.001215,0.011742,0.007465,0.004175
596.18,0.002531,0.010426,0.004175,0.004833
596.2,0.001215,0.011413,0.004833,0.006478
596.22,0.001544,0.011413,0.004504,0.004175
596.24,-0.000101,0.010426,0.005491,0.005162
596.26,0.003846,0.013716,0.004833,0.005162
596.28,0.001215,0.010426,0.002202,0.003846
596.3,0.000886,0.009768,0.005162,0.008781
596.32,0.002202,0.010426,0.003846,0.004833
596.34,0.000228,0.0124,0.003189,0.004833
596.36,0.001544,0.007794,0.008781,0.003189
596.38,0.001873,0.008781,0.003517,0.00582
596.4,0.002531,0.008123,0.003189,0.005491
596.42,0.002531,0.009439,0.005162,0.005162
596.44,0.00286,0.010426,0.008452,0.00582
596.46,0.001873,0.011413,0.00582,0.002531
596.48,0.003189,0.013387,0.003189,0.003846
596.5,0.00286,0.011084,0.007136,0.006478
596.52,0.001544,0.012071,0.006478,0.003846
596.54,0.001215,0.010755,0.006149,0.005491
596.56,0.000886,0.009768,0.004833,0.003189
596.58,0.002202,0.011742,0.006807,0.005162
596.6,0.001215,0.011742,0.004175,0.004833
596.62,0.001544,0.012071,0.005162,0.004175
596.64,0.00286,0.0124,0.006807,0.004175
596.66,0.00286,0.010426,0.001544,0.005491
596.68,0.002531,0.010426,0.005491,0.00286
596.7,0.004175,0.0124,0.005162,0.003846
596.72,0.002531,0.011413,0.00582,0.00286
596.74,0.003189,0.010755,0.008452,0.002531
596.76,0.001215,0.0124,0.006149,0.006478
596.78,0.001544,0.012729,0.008452,0.001544
596.8,0.002531,0.011084,0.007465,0.004504
596.82,0.000557,0.010755,0.006149,0.004504
596.84,0.003189,0.011084,0.007465,0.001873
596.86,0.000557,0.0124,0.006149,0.005491
596.88,0.001544,0.010097,0.00582,0.005491
596.9,0.000886,0.009439,0.00286,0.002202
596.92,-0.000101,0.011413,0.006478,0.00286
596.94,0.004504,0.010755,0.008452,0.005162
596.96,0.001215,0.008781,0.007794,0.001873
596.98,0.003846,0.013387,0.011742,0.002531
597,0.001215,0.008123,0.006149,0.003517
597.02,0.003189,0.009768,0.005162,0.003846
597.04,0.006807,0.007794,0.008123,0.005491
597.06,0.002202,0.014703,0.004175,0.006807
597.08,0.002202,0.011742,0.006478,0.001215
597.1,0.004504,0.010755,0.004175,0.003189
597.12,0.000228,0.013058,0.006807,0.005162
597.14,0.000228,0.013058,0.007136,0.004175
597.16,0.000557,0.011413,0.005491,0.005162
597.18,0.002202,0.011742,0.005162,0.00582
597.2,-0.001746,0.010097,0.00582,0.003846
597.22,0.003846,0.008123,0.005491,0.003189
597.24,0.000557,0.0124,0.008123,0.006807
597.26,0.004504,0.009768,0.007136,0.004504
597.28,0.002531,0.008781,0.005491,0.006478
597.3,0.001215,0.010426,0.004833,0.003517
597.32,0.003846,0.009439,0.007136,0.005162
597.34,0.001873,0.00911,0.006478,0.003189
597.36,0.001873,0.00911,0.005162,0.006149
597.38,-0.000759,0.014374,0.008452,0.005491
597.4,0.004504,0.007794,0.00911,0.006478
597.42,0.003846,0.007136,0.00582,0.004833
597.44,0.002202,0.00911,0.006149,0.005491
597.46,0.001215,0.011084,0.007465,0.00286
597.48,0.002202,0.010755,0.005491,0.003517
597.5,0.002202,0.008123,0.007794,0.004833
597.52,0.002202,0.009768,0.004833,0.004504
597.54,0.000886,0.009768,0.006149,0.003189
597.56,0.004833,0.007794,0.007465,0.00286
597.58,0.004833,0.008781,0.005162,0.003846
597.6,0.003189,0.008781,0.00582,0.003189
597.62,0.002202,0.008781,0.004833,0.004175
597.64,-0.000101,0.011084,0.004833,0.000886
597.66,0.002531,0.010755,0.006478,0.004833
597.68,0.00286,0.006807,0.00286,0.006478
597.7,0.000557,0.008781,0.004175,0.00286
597.72,0.001215,0.009439,0.004833,0.003846
597.74,0.003189,0.00911,0.007465,0.003189
597.76,0.004504,0.009768,0.009439,0.003846
597.78,0.005491,0.007794,0.007465,0.003517
597.8,0.002202,0.011742,0.008452,0.004175
597.82,0.003517,0.009439,0.006478,0.003846
597.84,0.00582,0.009768,0.004504,0.004833
597.86,0.004175,0.006807,0.008452,0.003189
597.88,0.002531,0.0124,0.006807,0.006478
597.9,0.000557,0.008781,0.004504,0.002531
597.92,0.005491,0.006478,0.006807,0.001544
597.94,0.003189,0.010097,0.004504,0.000228
597.96,0.002531,0.00911,0.005491,0.004504
597.98,0.002531,0.007794,0.005491,0.000886
598,0.003517,0.008452,0.00582,0.005162
598.02,0.001215,0.009439,0.006478,0.003189
598.04,0.000886,0.011742,0.00582,0.001215
598.06,0.003189,0.011742,0.008781,0.004175
598.08,0.004833,0.009439,0.005491,0.003517
598.1,0.002202,0.010097,0.003846,0.004833
598.12,0.001873,0.008781,0.008781,0.001873
598.14,0.000228,0.011084,0.007136,0.002531
598.16,0.003189,0.009439,0.007136,0.002531
598.18,0.003189,0.009439,0.007136,0.001873
598.2,0.003517,0.011742,0.005491,0.00286
598.22,0.003517,0.008452,0.008123,0.003517
598.24,0.002202,0.010426,0.003517,0.003517
598.26,0.004504,0.008452,0.004833,0.004175
598.28,0.001215,0.008123,0.007794,0.004175
598.3,0.005491,0.011084,0.005491,0.005162
598.32,-0.002404,0.011742,0.003846,0.003846
598.34,0.002202,0.009439,0.003846,0.004504
598.36,0.001544,0.010097,0.006807,0.001873
598.38,0.004504,0.009768,0.003846,0.004504
598.4,0.002202,0.010097,0.006478,0.00582
598.42,0.004504,0.012729,0.00582,0.001873
598.44,0.000557,0.011742,0.004833,0.004175
598.46,-0.000101,0.008452,0.008123,0.004175
598.48,0.00286,0.007136,0.007794,0.003846
598.5,0.002202,0.007794,0.008452,0.003846
598.52,0.003846,0.00911,0.005162,0.00286
598.54,0.001873,0.009768,0.006149,0.003517
598.56,0.003517,0.011413,0.005491,0.001544
598.58,0.004504,0.007794,0.005162,0.004175
598.6,0.001873,0.010426,0.008781,0.004175
598.62,0.00286,0.00911,0.007465,0.003189
598.64,0.001873,0.010426,0.005491,0.00286
598.66,0.004504,0.009768,0.006149,0.003189
598.68,0.002531,0.012729,0.00582,0.003189
598.7,0.001215,0.008452,0.004833,0.004175
598.72,0.004833,0.011413,0.008781,0.006149
598.74,-0.000101,0.010755,0.007465,0.002531
598.76,0.000557,0.010426,0.011084,0.003846
598.78,0.00286,0.007136,0.009439,0.003846
598.8,0.002202,0.008781,0.006478,0.004175
598.82,0.003517,0.010097,0.006149,0.006149
598.84,0.004175,0.010426,0.003846,0.000886
598.86,0.00286,0.011413,0.004833,0.004504
598.88,0.004504,0.013716,0.002531,0.002202
598.9,0.001873,0.012071,0.007794,0.001544
598.92,0.004833,0.009768,0.006807,0.00582
598.94,0.000228,0.008452,0.005491,0.00286
598.96,0.002531,0.009439,0.004833,0.00582
598.98,0.003517,0.00911,0.007465,0.004175
599,0.002202,0.010097,0.005162,0.005491
599.02,0.003846,0.008123,0.003846,0.004504
599.04,0.003846,0.010097,0.006149,0.003846
599.06,0.003189,0.010426,0.005162,0.00582
599.08,0.001873,0.006478,0.006149,0.005162
