wl_1,ref_1_ND64,wl_2,ref_2_ND64,wl_3,ref_3_ND64,Cu2O_1_77K_ND4,Cu2O_2_77K_ND1,Cu2O_3_77K_ND4,Cu2O_1_150K_ND4,Cu2O_1_296K_ND4,BG_23_ND64,BG_1_ND4
475.8,0.285452,,,,,0.017006,,,0.004175,0.014703,,
475.82,0.29598,,,,,0.012729,,,-0.011287,0.019308,,
475.84,0.299599,,,,,0.000557,,,0.008781,0.019966,,
475.86,0.299928,,,,,0.020295,,,0.005491,0.014045,,
475.88,0.293348,,,,,0.017006,,,0.00582,0.013716,,
475.9,0.301243,,,,,0.013058,,,0.007794,0.017335,,
475.92,0.29598,,,,,0.017335,,,0.007136,0.005162,,
475.94,0.297625,,,,,0.010755,,,0.010426,0.018651,,
475.96,0.290387,,,,,0.014374,,,0.00911,0.018651,,
475.98,0.293677,,,,,0.013716,,,0.016019,0.016348,,
476,0.306507,,,,,0.011742,,,0.007465,0.016019,,
476.02,0.297954,,,,,0.0124,,,0.008123,0.01898,,
476.04,0.294664,,,,,0.02523,,,0.007136,0.014045,,
476.06,0.295651,,,,,0.013058,,,0.007794,0.017006,,
476.08,0.297296,,,,,0.015361,,,0.004833,0.01569,,
476.1,0.290058,,,,,0.012071,,,0.011413,0.015361,,
476.12,0.300586,,,,,0.017006,,,0.009768,0.021282,,
476.14,0.290716,,,,,0.006807,,,0.011084,0.020624,,
476.16,0.298941,,,,,0.014374,,,0.007136,0.018322,,
476.18,0.295322,,,,,0.012729,,,0.004833,0.023585,,
476.2,0.30223,,,,,0.014703,,,0.0124,0.017664,,
476.22,0.300257,,,,,0.01569,,,0.004833,0.017335,,
476.24,0.294006,,,,,0.016019,,,0.013716,0.020295,,
476.26,0.297625,,,,,0.015361,,,0.010426,0.01569,,
476.28,0.302888,,,,,0.012071,,,0.008123,0.009439,,
476.3,0.300257,,,,,0.013058,,,0.008781,0.018651,,
476.32,0.304533,,,,,0.015032,,,0.007465,0.019637,,
476.34,0.293348,,,,,0.0124,,,0.006807,0.017335,,
476.36,0.295651,,,,,0.012071,,,0.006478,0.017006,,
476.38,0.29598,,,,,0.013716,,,0.007465,0.014374,,
476.4,0.295651,,,,,0.016348,,,0.007794,0.016677,,
476.42,0.296638,,,,,0.015032,,,0.007794,0.018651,,
476.44,0.297625,,,,,0.011742,,,0.005491,0.016348,,
476.46,0.280189,,,,,0.014374,,,0.007794,0.017335,,
476.48,0.29598,,,,,0.016348,,,0.004833,0.017993,,
476.5,0.293348,,,,,0.012729,,,0.006478,0.021282,,
476.52,0.303875,,,,,0.014045,,,0.008123,0.01898,,
476.54,0.294993,,,,,0.009439,,,0.010426,0.013058,,
476.56,0.288084,,,,,0.010755,,,0.009439,0.01898,,
476.58,0.269004,,,,,0.007794,,,0.00582,0.02194,,
476.6,0.29927,,,,,0.011413,,,-0.004378,0.001215,,
476.62,0.298941,,,,,0.000228,,,0.007136,0.015032,,
476.64,0.29927,,,,,0.011413,,,0.006149,0.021611,,
476.66,0.30223,,,,,0.013387,,,0.006149,0.020295,,
476.68,0.304204,,,,,-0.005694,,,0.007794,0.022269,,
476.7,0.300586,,,,,0.014045,,,-0.007997,0.002202,,
476.72,0.295322,,,,,0.014374,,,0.004175,0.017006,,
476.74,0.300586,,,,,0.019637,,,0.011084,0.026875,,
476.76,0.296967,,,,,0.007465,,,0.007136,0.021282,,
476.78,0.294993,,,,,0.016019,,,0.00911,0.01569,,
476.8,0.291703,,,,,0.016677,,,0.006478,0.019966,,
476.82,0.293348,,,,,0.016019,,,-0.006681,0.018322,,
476.84,0.287426,,,,,0.014374,,,0.00286,0.018322,,
476.86,0.303875,,,,,0.013716,,,0.006807,0.015361,,
476.88,0.280189,,,,,0.012071,,,0.004175,0.020953,,
476.9,0.299928,,,,,0.012729,,,0.010426,0.01898,,
476.92,0.296638,,,,,0.014703,,,0.007794,0.020624,,
476.94,0.29598,,,,,0.010426,,,0.007794,0.016677,,
476.96,0.287755,,,,,0.010755,,,0.006807,0.021611,,
476.98,0.298941,,,,,0.001873,,,0.00911,0.018651,,
477,0.301243,,,,,0.017335,,,0.011413,0.01898,,
477.02,0.298941,,,,,0.017335,,,0.009439,0.017006,,
477.04,0.300915,,,,,0.016019,,,0.008452,0.019966,,
477.06,0.302559,,,,,0.013387,,,0.009768,0.018651,,
477.08,0.304533,,,,,0.013716,,,0.008123,0.01898,,
477.1,0.301243,,,,,0.014703,,,0.011084,0.000886,,
477.12,0.29269,,,,,0.013387,,,0.00911,0.020295,,
477.14,0.303875,,,,,0.014703,,,0.011084,0.018322,,
477.16,0.311771,,,,,0.013387,,,0.008781,0.016677,,
477.18,0.291374,,,,,0.015361,,,0.004175,0.016677,,
477.2,0.298941,,,,,0.013716,,,-0.00701,0.0124,,
477.22,0.30881,,,,,0.009768,,,0.011084,0.016019,,
477.24,0.296309,,,,,0.014374,,,0.004833,0.020953,,
477.26,0.300915,,,,,0.017006,,,0.005162,0.017335,,
477.28,0.30223,,,,,0.009768,,,0.006478,0.019308,,
477.3,0.298941,,,,,0.013058,,,0.005491,0.023914,,
477.32,0.300257,,,,,0.011742,,,0.007794,0.019966,,
477.34,0.297625,,,,,0.014703,,,-0.001088,0.016019,,
477.36,0.301243,,,,,0.013058,,,0.008123,0.020295,,
477.38,0.299928,,,,,0.014703,,,0.005491,0.019637,,
477.4,0.295651,,,,,0.014703,,,-0.010958,0.009439,,
477.42,0.301901,,,,,0.012729,,,0.009439,0.017664,,
477.44,0.300915,,,,,0.014045,,,0.009768,0.01898,,
477.46,0.302888,,,,,0.009768,,,0.008781,0.021611,,
477.48,0.298612,,,,,0.014045,,,0.011084,-0.006681,,
477.5,0.301901,,,,,0.012729,,,0.0124,0.020624,,
477.52,0.300586,,,,,0.011084,,,0.007794,0.02194,,
477.54,0.28315,,,,,0.011084,,,-0.000101,0.019308,,
477.56,0.307494,,,,,0.014045,,,0.015361,0.020624,,
477.58,0.303546,,,,,0.014374,,,0.005491,0.01898,,
477.6,0.300586,,,,,0.011413,,,0.007465,0.01569,,
477.62,0.299599,,,,,0.003517,,,0.006149,0.017664,,
477.64,0.301572,,,,,0.017335,,,0.001873,0.018651,,
477.66,0.299928,,,,,0.014374,,,0.009439,0.017993,,
477.68,0.299599,,,,,0.003517,,,0.008452,0.01898,,
477.7,0.301243,,,,,0.013716,,,0.011413,0.019966,,
477.72,0.29927,,,,,0.012729,,,0.006478,0.020953,,
477.74,0.304862,,,,,0.016019,,,0.012071,0.018651,,
477.76,0.300257,,,,,0.01569,,,0.008781,0.01898,,
477.78,0.299928,,,,,0.013716,,,0.009768,0.019308,,
477.8,0.302559,,,,,0.012071,,,0.004504,0.019637,,
477.82,0.307823,,,,,0.014703,,,0.006807,0.018651,,
477.84,0.29598,,,,,-0.012274,,,0.006478,0.017993,,
477.86,0.300915,,,,,0.016677,,,0.016348,0.021611,,
477.88,0.303546,,,,,0.012729,,,0.009439,0.020624,,
477.9,0.299928,,,,,0.004175,,,0.008781,0.017993,,
477.92,0.305849,,,,,0.013058,,,0.008452,0.01569,,
477.94,0.298941,,,,,0.015032,,,0.010755,0.018651,,
477.96,0.307165,,,,,0.018651,,,0.008781,0.017006,,
477.98,0.306178,,,,,0.014374,,,0.008123,0.019966,,
478,0.309139,,,,,0.010426,,,0.007794,0.020624,,
478.02,0.303546,,,,,0.015032,,,0.010755,0.020953,,
478.04,0.309468,,,,,0.015361,,,0.008781,0.020624,,
478.06,0.308152,,,,,0.015361,,,0.008123,0.017006,,
478.08,0.282163,,,,,0.012729,,,0.010426,0.019637,,
478.1,0.303875,,,,,0.0124,,,0.006149,0.021611,,
478.12,0.294335,,,,,0.011742,,,0.006478,0.018322,,
478.14,0.308481,,,,,0.012729,,,0.008452,0.022598,,
478.16,0.307165,,,,,0.016677,,,0.007794,0.021282,,
478.18,0.307165,,,,,0.015361,,,0.007136,0.019308,,
478.2,0.300257,,,,,0.012071,,,0.008123,0.018651,,
478.22,0.310126,,,,,0.011742,,,0.007136,0.011413,,
478.24,0.293019,,,,,0.016677,,,0.008781,0.02194,,
478.26,0.309468,,,,,0.015032,,,0.007794,0.008123,,
478.28,0.301572,,,,,0.013387,,,0.010426,0.009768,,
478.3,0.30223,,,,,0.013716,,,0.006807,0.023914,,
478.32,0.30223,,,,,0.013058,,,0.006149,0.019966,,
478.34,0.316377,,,,,0.012729,,,0.00911,0.023585,,
478.36,0.304204,,,,,0.011742,,,0.003189,0.017993,,
478.38,0.312429,,,,,0.018651,,,0.010097,0.021611,,
478.4,0.298283,,,,,0.011413,,,0.006149,0.017664,,
478.42,0.306178,,,,,0.012071,,,0.007794,0.020295,,
478.44,0.307823,,,,,0.017335,,,0.007794,0.019966,,
478.46,0.317363,,,,,0.012071,,,0.010755,0.017993,,
478.48,0.309139,,,,,0.014703,,,0.00911,0.021611,,
478.5,0.302888,,,,,0.015361,,,0.007465,0.020295,,
478.52,0.30552,,,,,0.015032,,,0.008452,0.018651,,
478.54,0.307823,,,,,0.017993,,,0.007465,0.016348,,
478.56,0.307494,,,,,0.007465,,,0.008452,0.021282,,
478.58,0.303875,,,,,0.014045,,,0.00911,0.01898,,
478.6,0.310126,,,,,0.011413,,,0.00911,0.021611,,
478.62,0.300257,,,,,0.009439,,,0.006478,0.020953,,
478.64,0.309797,,,,,0.015361,,,0.008452,0.019308,,
478.66,0.305849,,,,,0.016348,,,-0.001417,0.004504,,
478.68,0.311113,,,,,0.013716,,,0.007465,0.020624,,
478.7,0.3121,,,,,0.016348,,,0.011742,0.017993,,
478.72,0.305191,,,,,0.014374,,,0.008452,0.021611,,
478.74,0.310784,,,,,0.015361,,,0.010426,0.023914,,
478.76,0.315061,,,,,-0.006023,,,0.011742,0.024572,,
478.78,0.311771,,,,,0.009439,,,-0.002733,0.019308,,
478.8,0.308152,,,,,0.013058,,,-0.010958,0.017993,,
478.82,0.297954,,,,,0.015361,,,-0.005365,0.020953,,
478.84,0.307823,,,,,0.004504,,,0.007465,0.019308,,
478.86,0.301901,,,,,0.015361,,,0.008781,0.019966,,
478.88,0.292032,,,,,0.012729,,,0.00582,0.019637,,
478.9,0.300586,,,,,0.017664,,,0.008781,0.021611,,
478.92,0.310126,,,,,0.016019,,,0.012729,0.022269,,
478.94,0.30552,,,,,0.017664,,,0.00911,0.021611,,
478.96,0.306836,,,,,0.009439,,,0.011084,0.004504,,
478.98,0.307823,,,,,0.014374,,,0.011413,0.021611,,
479,0.311442,,,,,0.01569,,,0.011084,0.027204,,
479.02,0.307823,,,,,0.012729,,,0.005162,0.023585,,
479.04,0.309468,,,,,0.02523,,,0.010097,0.017993,,
479.06,0.307494,,,,,0.017664,,,0.013058,0.023914,,
479.08,0.313087,,,,,0.016019,,,0.009439,0.016019,,
479.1,0.299928,,,,,0.015361,,,0.013058,0.002202,,
479.12,0.311113,,,,,0.017993,,,-0.00043,0.002202,,
479.14,0.311113,,,,,0.016677,,,0.010097,0.019637,,
479.16,0.307165,,,,,0.018322,,,0.011413,0.02194,,
479.18,0.304204,,,,,0.017335,,,0.012729,0.003517,,
479.2,0.306507,,,,,0.014045,,,0.010755,0.021611,,
479.22,0.313745,,,,,0.014374,,,0.009768,0.017664,,
479.24,0.301901,,,,,0.017993,,,0.012729,0.022598,,
479.26,0.306507,,,,,-0.001088,,,0.013058,0.020953,,
479.28,0.307823,,,,,0.014045,,,0.008452,0.021611,,
479.3,0.30881,,,,,0.017664,,,0.005491,0.018651,,
479.32,0.309797,,,,,0.019637,,,0.009768,0.019308,,
479.34,0.3121,,,,,0.013387,,,-0.003062,0.020295,,
479.36,0.284795,,,,,0.016019,,,0.010097,0.022927,,
479.38,0.313745,,,,,0.011084,,,0.013387,0.021282,,
479.4,0.314403,,,,,0.017335,,,0.008781,0.024572,,
479.42,0.306178,,,,,0.01898,,,0.013387,0.028849,,
479.44,0.307823,,,,,0.016019,,,0.012071,0.02194,,
479.46,0.308152,,,,,0.017664,,,0.010426,0.020624,,
479.48,0.310784,,,,,0.013716,,,0.011742,0.022927,,
479.5,0.318679,,,,,0.013387,,,0.014045,0.020953,,
479.52,0.309139,,,,,0.013387,,,0.014045,0.02194,,
479.54,0.313416,,,,,0.000228,,,0.011413,0.023256,,
479.56,0.308152,,,,,0.008781,,,0.011413,0.021611,,
479.58,0.314074,,,,,0.017006,,,0.014045,0.006149,,
479.6,0.311442,,,,,0.012729,,,0.015032,0.022598,,
479.62,0.30881,,,,,0.013387,,,0.008452,0.019308,,
479.64,0.306507,,,,,0.014045,,,0.009768,0.023256,,
479.66,0.307165,,,,,0.016348,,,0.012729,0.018651,,
479.68,0.311442,,,,,0.016348,,,-0.0103,0.020953,,
479.7,0.312429,,,,,0.013387,,,0.006149,0.02194,,
479.72,0.309139,,,,,-0.006681,,,0.014703,0.020624,,
479.74,0.305191,,,,,0.018322,,,0.014045,0.022927,,
479.76,0.312429,,,,,0.006807,,,0.022269,0.023256,,
479.78,0.314732,,,,,0.012071,,,0.014703,-0.00372,,
479.8,0.319008,,,,,0.013387,,,0.012071,0.022598,,
479.82,0.316048,,,,,0.015032,,,0.01898,0.020953,,
479.84,0.316048,,,,,0.015032,,,0.012729,0.008452,,
479.86,0.313745,,,,,0.007794,,,0.014374,0.019637,,
479.88,0.314732,,,,,0.011084,,,0.009439,0.024901,,
479.9,0.310126,,,,,0.016348,,,0.00582,0.023914,,
479.92,0.314732,,,,,0.014703,,,0.0124,0.020624,,
479.94,0.309468,,,,,0.014703,,,0.014703,0.012071,,
479.96,0.310784,,,,,0.007794,,,0.012729,0.02194,,
479.98,0.30881,,,,,0.0124,,,0.009439,0.015032,,
480,0.303217,,,,,0.010097,,,0.012729,0.022269,,
480.02,0.314732,,,,,0.015032,,,0.011742,0.022269,,
480.04,0.310455,,,,,0.012729,,,0.010097,0.020953,,
480.06,0.317692,,,,,0.014703,,,0.009439,0.015361,,
480.08,0.3121,,,,,0.014374,,,0.012071,0.00911,,
480.1,0.314403,,,,,0.012071,,,0.013387,0.015361,,
480.12,0.316377,,,,,0.014703,,,0.012071,0.021611,,
480.14,0.314732,,,,,0.016348,,,0.013387,0.019637,,
480.16,0.308152,,,,,0.015032,,,0.005491,0.020953,,
480.18,0.314403,,,,,0.012729,,,0.004504,0.017993,,
480.2,0.314403,,,,,0.015361,,,0.007136,0.01898,,
480.22,0.313087,,,,,0.003846,,,0.009768,0.023256,,
480.24,0.316048,,,,,0.011084,,,-0.000101,0.018651,,
480.26,0.316705,,,,,0.011413,,,0.0124,0.023256,,
480.28,0.316377,,,,,0.016019,,,0.010097,0.022269,,
480.3,0.29598,,,,,0.005162,,,0.012729,0.017335,,
480.32,0.323614,,,,,0.012729,,,0.003846,-0.003062,,
480.34,0.313416,,,,,0.01898,,,0.00286,0.020953,,
480.36,0.3121,,,,,0.006478,,,0.015361,0.020953,,
480.38,0.311771,,,,,0.015032,,,0.012729,0.013716,,
480.4,0.311771,,,,,-0.006023,,,0.016019,0.023256,,
480.42,0.310455,,,,,0.011413,,,0.010426,0.019308,,
480.44,0.306836,,,,,0.002531,,,0.012071,0.020295,,
480.46,0.316377,,,,,0.0124,,,0.010426,0.020953,,
480.48,0.294006,,,,,0.017335,,,0.012729,0.022269,,
480.5,0.311442,,,,,0.018322,,,0.014045,0.020295,,
480.52,0.305849,,,,,0.02523,,,0.011084,0.019308,,
480.54,0.318021,,,,,0.013716,,,0.012729,0.01898,,
480.56,0.310126,,,,,0.016348,,,0.012729,0.011413,,
480.58,0.313416,,,,,-0.008326,,,0.015361,0.021282,,
480.6,0.308152,,,,,0.014703,,,0.010426,0.010097,,
480.62,0.305191,,,,,0.016019,,,0.011084,0.018651,,
480.64,0.311442,,,,,0.0124,,,0.013716,0.016348,,
480.66,0.319666,,,,,0.015032,,,0.0124,0.015032,,
480.68,0.314403,,,,,0.014045,,,0.016348,0.020295,,
480.7,0.315061,,,,,0.008123,,,0.007794,0.022269,,
480.72,0.314732,,,,,0.01569,,,0.013058,0.018322,,
480.74,0.315719,,,,,0.014374,,,0.010755,0.020295,,
480.76,0.320982,,,,,0.013387,,,0.001873,0.027862,,
480.78,0.313745,,,,,0.016348,,,-0.000759,0.020295,,
480.8,0.313087,,,,,0.013716,,,0.012071,0.023914,,
480.82,0.311771,,,,,0.014045,,,0.011742,0.02194,,
480.84,0.316377,,,,,0.017006,,,0.016677,0.027533,,
480.86,0.316377,,,,,0.010755,,,0.013387,0.026546,,
480.88,0.310455,,,,,0.017006,,,0.011413,0.000886,,
480.9,0.319337,,,,,0.016677,,,0.011413,0.021282,,
480.92,0.312429,,,,,0.015361,,,0.015032,0.010097,,
480.94,0.320324,,,,,0.015032,,,0.012729,0.022927,,
480.96,0.316048,,,,,0.017664,,,0.011742,0.024243,,
480.98,0.312429,,,,,0.014045,,,0.011742,0.020953,,
481,0.319995,,,,,0.00911,,,0.013058,0.025888,,
481.02,0.320324,,,,,0.018322,,,0.013716,0.018651,,
481.04,0.320982,,,,,0.0124,,,0.015032,0.02194,,
481.06,0.31835,,,,,0.017006,,,0.011084,0.018651,,
481.08,0.320653,,,,,-0.00043,,,0.011742,0.023585,,
481.1,0.315061,,,,,0.013387,,,0.013387,0.021611,,
481.12,0.32164,,,,,0.016677,,,0.015032,0.017664,,
481.14,0.324601,,,,,0.004175,,,0.014703,0.005162,,
481.16,0.320982,,,,,0.014374,,,0.013387,0.020295,,
481.18,0.322298,,,,,0.016348,,,0.014703,0.01898,,
481.2,0.306836,,,,,0.02194,,,0.015032,0.022269,,
481.22,0.31835,,,,,0.017006,,,0.013716,0.020624,,
481.24,0.319008,,,,,0.02194,,,0.010755,0.010755,,
481.26,0.322627,,,,,0.013387,,,0.013387,0.004504,,
481.28,0.321969,,,,,0.012071,,,0.013716,0.023256,,
481.3,0.323943,,,,,0.012729,,,0.0124,0.022927,,
481.32,0.319337,,,,,0.017664,,,0.014703,0.022269,,
481.34,0.325259,,,,,0.013716,,,0.007465,0.021282,,
481.36,0.325917,,,,,0.013387,,,0.013058,0.020624,,
481.38,0.322298,,,,,0.002202,,,0.016348,0.023256,,
481.4,0.317363,,,,,0.017335,,,0.016019,0.023256,,
481.42,0.330523,,,,,0.017664,,,0.011084,0.019966,,
481.44,0.327891,,,,,0.018322,,,0.01569,0.023256,,
481.46,0.32822,,,,,0.016677,,,0.015032,0.013716,,
481.48,0.321969,,,,,0.017993,,,0.012729,0.026875,,
481.5,0.323285,,,,,0.010426,,,0.016677,0.019637,,
481.52,0.324601,,,,,0.016677,,,0.013387,0.019637,,
481.54,0.319995,,,,,0.014374,,,0.013387,0.021611,,
481.56,0.324601,,,,,0.013387,,,0.000557,0.023585,,
481.58,0.319995,,,,,0.016348,,,0.015032,0.019308,,
481.6,0.303217,,,,,0.01898,,,0.011742,0.022598,,
481.62,0.322956,,,,,0.016348,,,0.011084,0.022598,,
481.64,0.317034,,,,,0.014374,,,0.015361,0.022269,,
481.66,0.321969,,,,,0.017006,,,0.011742,0.020624,,
481.68,0.325588,,,,,0.017335,,,-0.00701,0.021611,,
481.7,0.31835,,,,,0.015361,,,0.016348,0.023256,,
481.72,0.326246,,,,,0.016019,,,0.015032,0.022927,,
481.74,0.32822,,,,,0.015032,,,0.011413,0.022269,,
481.76,0.317363,,,,,0.016348,,,0.013058,0.022269,,
481.78,0.319008,,,,,0.017335,,,0.008452,0.026546,,
481.8,0.300915,,,,,0.016677,,,0.0124,0.024572,,
481.82,0.326575,,,,,0.019637,,,0.012729,0.011084,,
481.84,0.329536,,,,,0.016348,,,0.012071,0.022269,,
481.86,0.327891,,,,,0.01898,,,0.014703,0.021282,,
481.88,0.320982,,,,,0.016019,,,0.0124,0.025888,,
481.9,0.32164,,,,,0.014045,,,0.0124,0.02194,,
481.92,0.323943,,,,,0.01898,,,0.010426,0.020953,,
481.94,0.325588,,,,,0.018651,,,0.006807,0.020295,,
481.96,0.325588,,,,,0.01898,,,0.00911,0.025888,,
481.98,0.319666,,,,,0.004175,,,0.017335,0.027862,,
482,0.322627,,,,,0.016348,,,0.007794,0.022927,,
482.02,0.320324,,,,,0.012729,,,0.015032,0.022927,,
482.04,0.323285,,,,,0.017006,,,0.016348,0.017006,,
482.06,0.316705,,,,,0.017335,,,0.015032,0.023914,,
482.08,0.323943,,,,,0.017006,,,0.013387,0.020624,,
482.1,0.324601,,,,,0.016348,,,0.013716,0.017335,,
482.12,0.32493,,,,,0.019637,,,0.017335,0.023585,,
482.14,0.323943,,,,,0.003517,,,0.019637,0.024572,,
482.16,0.326904,,,,,0.016019,,,0.01569,0.01569,,
482.18,0.323285,,,,,0.019308,,,0.013716,0.020953,,
482.2,0.327562,,,,,0.017006,,,0.017006,0.024901,,
482.22,0.322627,,,,,0.02194,,,0.015032,0.021611,,
482.24,0.32822,,,,,0.019637,,,0.014374,0.026217,,
482.26,0.325917,,,,,0.019966,,,0.017993,0.015361,,
482.28,0.323943,,,,,0.013716,,,0.017335,0.024572,,
482.3,0.32164,,,,,0.017664,,,0.006807,0.019637,,
482.32,0.328878,,,,,0.017335,,,0.016019,0.018651,,
482.34,0.325588,,,,,0.016348,,,0.016019,0.023256,,
482.36,0.315061,,,,,0.015361,,,0.018651,0.022598,,
482.38,0.323614,,,,,0.017993,,,0.016677,0.024572,,
482.4,0.330194,,,,,0.017006,,,0.0124,0.024243,,
482.42,0.320324,,,,,0.016677,,,0.01569,0.021282,,
482.44,0.333483,,,,,0.013716,,,0.013387,0.019308,,
482.46,0.322627,,,,,0.017664,,,0.016348,0.020295,,
482.48,0.325917,,,,,0.017993,,,0.01569,0.028849,,
482.5,0.331181,,,,,0.021282,,,0.004504,0.017993,,
482.52,0.324272,,,,,0.017993,,,0.013716,0.026217,,
482.54,0.32164,,,,,0.019308,,,0.021611,0.02523,,
482.56,0.321311,,,,,0.01569,,,0.011742,0.020624,,
482.58,0.322298,,,,,0.018651,,,0.014703,0.029178,,
482.6,0.327233,,,,,0.019966,,,0.014703,0.006149,,
482.62,0.322627,,,,,0.013058,,,0.013058,0.025559,,
482.64,0.323614,,,,,0.017335,,,0.013716,0.024572,,
482.66,0.325917,,,,,0.018651,,,0.015361,0.020295,,
482.68,0.325259,,,,,0.02194,,,0.013058,0.025559,,
482.7,0.321969,,,,,0.029836,,,0.017006,0.020295,,
482.72,0.333154,,,,,0.014374,,,0.008452,0.023914,,
482.74,0.33151,,,,,0.018322,,,0.016019,0.022269,,
482.76,0.323285,,,,,0.017335,,,0.017006,0.02523,,
482.78,0.322627,,,,,0.01898,,,0.013387,0.021282,,
482.8,0.327233,,,,,0.017664,,,0.012071,0.025559,,
482.82,0.331181,,,,,0.016348,,,0.015361,0.019637,,
482.84,0.325259,,,,,0.017664,,,0.015361,0.022598,,
482.86,0.329207,,,,,0.015361,,,0.017993,0.026217,,
482.88,0.329207,,,,,0.016019,,,0.018651,0.024243,,
482.9,0.32822,,,,,0.014374,,,0.002531,0.026875,,
482.92,0.32493,,,,,0.020624,,,0.01569,0.024243,,
482.94,0.324272,,,,,0.017006,,,0.015032,0.022269,,
482.96,0.315061,,,,,0.016677,,,0.001215,0.002531,,
482.98,0.326904,,,,,0.021282,,,0.014703,0.024572,,
483,0.330852,,,,,0.018322,,,0.0124,0.02194,,
483.02,0.325917,,,,,0.014703,,,0.01569,0.025559,,
483.04,0.325259,,,,,0.013387,,,0.016348,0.01898,,
483.06,0.327233,,,,,0.017664,,,0.014703,0.023585,,
483.08,0.327233,,,,,0.015361,,,0.01569,0.021611,,
483.1,0.322956,,,,,0.017006,,,0.014703,0.019637,,
483.12,0.330523,,,,,0.01898,,,0.017335,0.022269,,
483.14,0.333483,,,,,0.017335,,,0.016348,0.022598,,
483.16,0.322627,,,,,0.01898,,,0.016348,0.023256,,
483.18,0.330523,,,,,0.014703,,,0.020295,0.020624,,
483.2,0.330194,,,,,0.017335,,,0.018322,0.009768,,
483.22,0.325259,,,,,0.02194,,,0.013058,0.021611,,
483.24,0.31539,,,,,0.014374,,,0.017993,0.02523,,
483.26,0.337102,,,,,0.019966,,,0.017664,0.022598,,
483.28,0.328878,,,,,0.009768,,,0.015361,0.023914,,
483.3,0.3121,,,,,0.017664,,,0.013387,0.024243,,
483.32,0.327891,,,,,0.021282,,,0.015361,0.023914,,
483.34,0.320653,,,,,0.019966,,,0.004175,0.021282,,
483.36,0.330194,,,,,0.018651,,,0.01898,0.024572,,
483.38,0.33447,,,,,0.017993,,,0.012071,0.003189,,
483.4,0.325588,,,,,0.016677,,,0.02194,0.018651,,
483.42,0.330852,,,,,0.020953,,,0.017006,0.024572,,
483.44,0.32822,,,,,0.022598,,,0.016677,0.023585,,
483.46,0.325917,,,,,0.020953,,,0.017006,0.022927,,
483.48,0.335786,,,,,0.020295,,,0.017006,0.023256,,
483.5,0.333483,,,,,0.012071,,,0.015032,0.020624,,
483.52,0.33447,,,,,0.017006,,,0.02523,0.010426,,
483.54,0.324601,,,,,0.023914,,,0.017006,0.020624,,
483.56,0.325259,,,,,0.020295,,,0.013387,0.018651,,
483.58,0.332168,,,,,0.017993,,,0.012071,0.011084,,
483.6,0.333154,,,,,0.019966,,,0.013058,0.024243,,
483.62,0.335457,,,,,0.019966,,,0.014374,0.025559,,
483.64,0.338747,,,,,0.020953,,,0.017335,0.023256,,
483.66,0.328878,,,,,0.017335,,,0.027862,0.017335,,
483.68,0.320324,,,,,0.020953,,,0.008123,0.02194,,
483.7,0.334141,,,,,0.019637,,,0.0124,0.020624,,
483.72,0.334799,,,,,0.025888,,,0.014045,0.022598,,
483.74,0.333812,,,,,0.024243,,,0.000557,0.021282,,
483.76,0.335786,,,,,0.013716,,,0.016019,0.021611,,
483.78,0.327562,,,,,0.017993,,,0.021611,0.023256,,
483.8,0.333483,,,,,0.02194,,,0.015361,0.023914,,
483.82,0.333483,,,,,0.01898,,,0.017006,0.020624,,
483.84,0.340721,,,,,0.017993,,,0.016348,0.022598,,
483.86,0.332825,,,,,0.021282,,,0.0124,0.001544,,
483.88,0.325259,,,,,0.019966,,,0.012071,0.019637,,
483.9,0.329536,,,,,0.018651,,,0.017006,0.023585,,
483.92,0.336773,,,,,0.019637,,,0.017335,0.026217,,
483.94,0.335457,,,,,0.01569,,,0.003189,0.026217,,
483.96,0.335457,,,,,0.018322,,,0.014045,0.020953,,
483.98,0.334799,,,,,0.021282,,,0.014045,0.007794,,
484,0.337102,,,,,0.01898,,,0.018651,0.021282,,
484.02,0.338089,,,,,0.017335,,,0.02194,0.023914,,
484.04,0.327233,,,,,0.016677,,,0.014703,0.020624,,
484.06,0.325588,,,,,0.019637,,,0.007794,0.005162,,
484.08,0.336444,,,,,0.006807,,,0.014374,0.022927,,
484.1,0.335786,,,,,0.021282,,,0.015361,0.024901,,
484.12,0.332496,,,,,0.015032,,,0.014703,0.022269,,
484.14,0.328549,,,,,0.017006,,,0.014045,0.014703,,
484.16,0.327891,,,,,0.014703,,,0.017664,0.02523,,
484.18,0.338089,,,,,0.016019,,,0.015032,0.019966,,
484.2,0.333154,,,,,0.017664,,,0.008781,0.023256,,
484.22,0.337102,,,,,0.024901,,,0.019637,0.016348,,
484.24,0.331181,,,,,0.021611,,,0.014703,0.020295,,
484.26,0.333812,,,,,0.025559,,,0.015361,0.022269,,
484.28,0.338747,,,,,0.025559,,,0.017006,0.020624,,
484.3,0.340721,,,,,0.020624,,,0.015032,0.012729,,
484.32,0.339076,,,,,0.017993,,,0.017006,0.019966,,
484.34,0.330194,,,,,0.022927,,,0.015361,0.024901,,
484.36,0.337102,,,,,0.023256,,,0.016019,0.022927,,
484.38,0.333154,,,,,0.00911,,,0.007136,0.019966,,
484.4,0.33151,,,,,0.018322,,,0.014374,0.023256,,
484.42,0.338418,,,,,0.020953,,,0.015032,0.024901,,
