t_ref,V_ref,t_unf,V_unf
95.625,0.556147377,,
95.703125,0.555808236,,
95.78125,0.555469094,,
95.859375,0.556147377,,
95.9375,0.55682566,,
96.015625,0.555469094,,
96.09375,0.55682566,,
96.171875,0.555808236,,
96.25,0.556147377,,
96.328125,0.555469094,,
96.40625,0.556486518,,
96.484375,0.555129953,,
96.5625,0.555129953,,
96.640625,0.555129953,,
96.71875,0.555129953,,
96.796875,0.555808236,,
96.875,0.555129953,,
96.953125,0.555469094,,
97.03125,0.556486518,,
97.109375,0.554790811,,
97.1875,0.555469094,,
97.265625,0.556147377,,
97.34375,0.554112529,,
97.421875,0.556147377,,
97.5,0.555808236,,
97.578125,0.555808236,,
97.65625,0.554790811,,
97.734375,0.55919965,,
97.8125,0.55445167,,
97.890625,0.555469094,,
97.96875,0.555808236,,
98.046875,0.556147377,,
98.125,0.555129953,,
98.203125,0.555808236,,
98.28125,0.555808236,,
98.359375,0.55682566,,
98.4375,0.554790811,,
98.515625,0.556486518,,
98.59375,0.555808236,,
98.671875,0.555469094,,
98.75,0.557164801,,
98.828125,0.555808236,,
98.90625,0.555808236,,
98.984375,0.555808236,,
99.0625,0.556486518,,
99.140625,0.555469094,,
99.21875,0.555129953,,
99.296875,0.554790811,,
99.375,0.556147377,,
99.453125,0.556486518,,
99.53125,0.554790811,,
99.609375,0.555808236,,
99.6875,0.555469094,,
99.765625,0.55445167,,
99.84375,0.556486518,,
99.921875,0.556147377,,
100,0.556147377,,
100.078125,0.55682566,,
100.15625,0.554790811,,
100.234375,0.556147377,,
100.3125,0.556486518,,
100.390625,0.554790811,,
100.46875,0.556147377,,
100.546875,0.554790811,,
100.625,0.556486518,,
100.703125,0.554112529,,
100.78125,0.555808236,,
100.859375,0.555469094,,
100.9375,0.555808236,,
101.015625,0.55445167,,
101.09375,0.557164801,,
101.171875,0.555469094,,
101.25,0.556147377,,
101.328125,0.555808236,,
101.40625,0.557164801,,
101.484375,0.555469094,,
101.5625,0.554790811,,
101.640625,0.554790811,,
101.71875,0.556486518,,
101.796875,0.554112529,,
101.875,0.556486518,,
101.953125,0.555469094,,
102.03125,0.554790811,,
102.109375,0.557843084,,
102.1875,0.556147377,,
102.265625,0.556486518,,
102.34375,0.555469094,,
102.421875,0.555808236,,
102.5,0.556147377,,
102.578125,0.555469094,,
102.65625,0.555808236,,
102.734375,0.555808236,,
102.8125,0.55682566,,
102.890625,0.556486518,,
102.96875,0.554790811,,
103.046875,0.556486518,,
103.125,0.556486518,,
103.203125,0.556147377,,
103.28125,0.555469094,,
103.359375,0.557164801,,
103.4375,0.555808236,,
103.515625,0.55682566,,
103.59375,0.556486518,,
103.671875,0.556147377,,
103.75,0.555808236,,
103.828125,0.555808236,,
103.90625,0.55682566,,
103.984375,0.55682566,,
104.0625,0.555808236,,
104.140625,0.557503943,,
104.21875,0.555129953,,
104.296875,0.556147377,,
104.375,0.556147377,,
104.453125,0.55445167,,
104.53125,0.556486518,,
104.609375,0.555808236,,
104.6875,0.555469094,,
104.765625,0.555808236,,
104.84375,0.555808236,,
104.921875,0.556147377,,
105,0.555129953,,
105.078125,0.556147377,,
105.15625,0.555129953,,
105.234375,0.555469094,,
105.3125,0.556486518,,
105.390625,0.555808236,,
105.46875,0.556147377,,
105.546875,0.554790811,,
105.625,0.555808236,,
105.703125,0.556147377,,
105.78125,0.556486518,,
105.859375,0.555129953,,
105.9375,0.556486518,,
106.015625,0.554790811,,
106.09375,0.555808236,,
106.171875,0.556486518,,
106.25,0.556486518,,
106.328125,0.555469094,,
106.40625,0.556147377,,
106.484375,0.554790811,,
106.5625,0.556486518,,
106.640625,0.555469094,,
106.71875,0.555808236,,
106.796875,0.555129953,,
106.875,0.555129953,,
106.953125,0.555469094,,
107.03125,0.555808236,,
107.109375,0.556486518,,
107.1875,0.555808236,,
107.265625,0.557164801,,
107.34375,0.555808236,,
107.421875,0.557503943,,
107.5,0.556147377,,
107.578125,0.556147377,,
107.65625,0.555129953,,
107.734375,0.557503943,,
107.8125,0.555469094,,
107.890625,0.556486518,,
107.96875,0.55445167,,
108.046875,0.558182226,,
108.125,0.556147377,,
108.203125,0.556147377,,
108.28125,0.556486518,,
108.359375,0.557164801,,
108.4375,0.556486518,,
108.515625,0.555808236,,
108.59375,0.555808236,,
108.671875,0.556147377,,
108.75,0.556147377,,
108.828125,0.556486518,,
108.90625,0.55682566,,
108.984375,0.555469094,,
109.0625,0.558182226,,
109.140625,0.554790811,,
109.21875,0.559538791,,
109.296875,0.55682566,,
109.375,0.557164801,,
109.453125,0.556147377,,
109.53125,0.555129953,,
109.609375,0.557843084,,
109.6875,0.55682566,,
109.765625,0.556486518,,
109.84375,0.555808236,,
109.921875,0.55682566,,
110,0.557503943,,
110.078125,0.556147377,,
110.15625,0.555808236,,
110.234375,0.557503943,,
110.3125,0.556486518,,
110.390625,0.55682566,,
110.46875,0.557164801,,
110.546875,0.556147377,,
110.625,0.556147377,,
110.703125,0.558521367,,
110.78125,0.557843084,,
110.859375,0.556147377,,
110.9375,0.55682566,,
111.015625,0.555469094,,
111.09375,0.557503943,,
111.171875,0.555808236,,
111.25,0.556147377,,
111.328125,0.556486518,,
111.40625,0.554790811,,
111.484375,0.556486518,,
111.5625,0.55682566,,
111.640625,0.556486518,,
111.71875,0.556486518,,
111.796875,0.556486518,,
111.875,0.555808236,,
111.953125,0.555808236,,
112.03125,0.555808236,,
112.109375,0.556147377,,
112.1875,0.558521367,,
112.265625,0.555808236,,
112.34375,0.556486518,,
112.421875,0.557503943,,
112.5,0.555808236,,
112.578125,0.557503943,,
112.65625,0.55682566,,
112.734375,0.556147377,,
112.8125,0.556147377,,
112.890625,0.557843084,,
112.96875,0.555808236,,
113.046875,0.557164801,,
113.125,0.556147377,,
113.203125,0.556486518,,
113.28125,0.556147377,,
113.359375,0.55682566,,
113.4375,0.556486518,,
113.515625,0.557164801,,
113.59375,0.556147377,,
113.671875,0.556147377,,
113.75,0.55682566,,
113.828125,0.556486518,,
113.90625,0.555808236,,
113.984375,0.556486518,,
114.0625,0.557843084,,
114.140625,0.55682566,,
114.21875,0.558182226,,
114.296875,0.55682566,,
114.375,0.556147377,,
114.453125,0.557503943,,
114.53125,0.55682566,,
114.609375,0.555469094,,
114.6875,0.556147377,,
114.765625,0.557503943,,
114.84375,0.556486518,,
114.921875,0.556486518,,
115,0.556486518,,
115.078125,0.555469094,,
115.15625,0.556147377,,
115.234375,0.555808236,,
115.3125,0.556147377,,
115.390625,0.556147377,,
115.46875,0.557164801,,
115.546875,0.555469094,,
115.625,0.557503943,,
115.703125,0.555129953,,
115.78125,0.557843084,,
115.859375,0.55682566,,
115.9375,0.55682566,,
116.015625,0.556147377,,
116.09375,0.556486518,,
116.171875,0.556147377,,
116.25,0.55682566,,
116.328125,0.556147377,,
116.40625,0.556486518,,
116.484375,0.556486518,,
116.5625,0.556486518,,
116.640625,0.556486518,,
116.71875,0.557843084,,
116.796875,0.554790811,,
116.875,0.554790811,,
116.953125,0.556147377,,
117.03125,0.556486518,,
117.109375,0.55682566,,
117.1875,0.556147377,,
117.265625,0.555808236,,
117.34375,0.55682566,,
117.421875,0.558182226,,
117.5,0.557843084,,
117.578125,0.557503943,,
117.65625,0.556147377,,
117.734375,0.557843084,,
117.8125,0.555469094,,
117.890625,0.556486518,,
117.96875,0.556147377,,
118.046875,0.555808236,,
118.125,0.55682566,,
118.203125,0.555469094,,
118.28125,0.557503943,,
118.359375,0.556486518,,
118.4375,0.557503943,,
118.515625,0.557164801,,
118.59375,0.556486518,,
118.671875,0.556147377,,
118.75,0.557164801,,
118.828125,0.55682566,,
118.90625,0.557164801,,
118.984375,0.556147377,,
119.0625,0.55919965,,
119.140625,0.556486518,,
119.21875,0.557503943,,
119.296875,0.556486518,,
119.375,0.556147377,,
119.453125,0.555808236,,
119.53125,0.555469094,,
119.609375,0.55682566,,
119.6875,0.556147377,,
119.765625,0.555808236,,
119.84375,0.558860508,,
119.921875,0.557164801,,
120,0.555808236,,
120.078125,0.55682566,,
120.15625,0.55682566,,
120.234375,0.557503943,,
120.3125,0.555808236,,
120.390625,0.557503943,,
120.46875,0.555808236,,
120.546875,0.556486518,,
120.625,0.55682566,,
120.703125,0.557843084,,
120.78125,0.556486518,,
120.859375,0.55682566,,
120.9375,0.557164801,,
121.015625,0.556486518,,
121.09375,0.55682566,,
121.171875,0.55919965,,
121.25,0.557843084,,
121.328125,0.556147377,,
121.40625,0.558182226,,
121.484375,0.55682566,,
121.5625,0.557843084,,
121.640625,0.556486518,,
121.71875,0.557503943,,
121.796875,0.555808236,,
121.875,0.557843084,,
121.953125,0.557164801,,
122.03125,0.555808236,,
122.109375,0.556486518,,
122.1875,0.556147377,,
122.265625,0.557164801,,
122.34375,0.556486518,,
122.421875,0.55682566,,
122.5,0.557164801,,
122.578125,0.556486518,,
122.65625,0.557843084,,
122.734375,0.556486518,,
122.8125,0.556147377,,
122.890625,0.557164801,,
122.96875,0.556147377,,
123.046875,0.55682566,,
123.125,0.556486518,,
123.203125,0.557843084,,
123.28125,0.557843084,,
123.359375,0.556147377,,
123.4375,0.558182226,,
123.515625,0.557164801,,
123.59375,0.557503943,,
123.671875,0.557503943,,
123.75,0.556147377,,
123.828125,0.558182226,,
123.90625,0.557164801,,
123.984375,0.557164801,,
124.0625,0.557503943,,
124.140625,0.55682566,,
124.21875,0.557164801,,
124.296875,0.557503943,,
124.375,0.55682566,,
124.453125,0.558860508,,
124.53125,0.555808236,,
124.609375,0.556486518,,
124.6875,0.556486518,,
124.765625,0.556486518,,
124.84375,0.557843084,,
124.921875,0.558182226,,
125,0.558182226,,
125.078125,0.556486518,,
125.15625,0.557164801,,
125.234375,0.556486518,,
125.3125,0.55682566,,
125.390625,0.55682566,,
125.46875,0.558521367,,
125.546875,0.55682566,,
125.625,0.55919965,,
125.703125,0.557164801,,
125.78125,0.556147377,,
125.859375,0.557503943,,
125.9375,0.557164801,,
126.015625,0.554790811,,
126.09375,0.557164801,,
126.171875,0.557164801,,
126.25,0.556147377,,
126.328125,0.556147377,,
126.40625,0.557164801,,
126.484375,0.560556216,,
126.5625,0.557843084,,
126.640625,0.557843084,,
126.71875,0.556486518,,
126.796875,0.556486518,,
126.875,0.55682566,,
126.953125,0.557164801,,
127.03125,0.556486518,,
127.109375,0.557164801,,
127.1875,0.557503943,,
127.265625,0.557503943,,
127.34375,0.557164801,,
127.421875,0.558182226,,
127.5,0.557843084,,
127.578125,0.55682566,,
127.65625,0.556147377,,
127.734375,0.557503943,,
127.8125,0.55682566,,
127.890625,0.556486518,,
127.96875,0.556486518,,
128.046875,0.557503943,,
128.125,0.55682566,,
128.203125,0.557164801,,
128.28125,0.558182226,,
128.359375,0.557164801,,
128.4375,0.557503943,,
128.515625,0.556486518,,
128.59375,0.556147377,,
128.671875,0.557164801,,
128.75,0.560556216,,
128.828125,0.559877933,,
128.90625,0.558860508,,
128.984375,0.558182226,,
129.0625,0.557164801,,
129.140625,0.558182226,,
129.21875,0.55682566,,
129.296875,0.557164801,,
129.375,0.557843084,,
129.453125,0.55682566,,
129.53125,0.556147377,,
129.609375,0.558521367,,
129.6875,0.556486518,,
129.765625,0.556486518,,
129.84375,0.557503943,,
129.921875,0.55682566,,
130,0.557164801,,
130.078125,0.55682566,,
130.15625,0.556147377,,
130.234375,0.557503943,,
130.3125,0.557843084,,
130.390625,0.557164801,,
130.46875,0.557503943,,
130.546875,0.557164801,,
130.625,0.557164801,,
130.703125,0.557503943,,
130.78125,0.560217074,,
130.859375,0.561234498,,
130.9375,0.557503943,,
131.015625,0.557503943,,
131.09375,0.558521367,,
131.171875,0.557164801,,
131.25,0.55682566,,
131.328125,0.557164801,,
131.40625,0.557843084,,
131.484375,0.556486518,,
131.5625,0.556147377,,
131.640625,0.556147377,,
131.71875,0.558182226,,
131.796875,0.55682566,,
131.875,0.557843084,,
131.953125,0.557164801,,
132.03125,0.557503943,,
132.109375,0.557843084,,
132.1875,0.557164801,,
132.265625,0.557843084,,
132.34375,0.557843084,,
132.421875,0.557164801,,
132.5,0.557503943,,
132.578125,0.558182226,,
132.65625,0.556486518,,
132.734375,0.558182226,,
132.8125,0.55682566,,
132.890625,0.558182226,,
132.96875,0.55682566,,
133.046875,0.557503943,,
133.125,0.557503943,,
133.203125,0.558182226,,
133.28125,0.557503943,,
133.359375,0.557843084,,
133.4375,0.557843084,,
133.515625,0.55682566,,
133.59375,0.557503943,,
133.671875,0.557503943,,
133.75,0.55682566,,
133.828125,0.557843084,,
133.90625,0.558182226,,
133.984375,0.557164801,,
134.0625,0.557843084,,
134.140625,0.558182226,,
134.21875,0.558182226,,
134.296875,0.556486518,,
134.375,0.557503943,,
134.453125,0.557503943,,
134.53125,0.558860508,,
134.609375,0.557843084,,
134.6875,0.557164801,,
134.765625,0.55682566,,
134.84375,0.557843084,,
134.921875,0.557164801,,
135,0.558182226,,
135.078125,0.556486518,,
135.15625,0.557843084,,
135.234375,0.557503943,,
135.3125,0.558182226,,
135.390625,0.557503943,,
135.46875,0.55682566,,
135.546875,0.557164801,,
135.625,0.557164801,,
135.703125,0.557503943,,
135.78125,0.557503943,,
135.859375,0.556147377,,
135.9375,0.557164801,,
136.015625,0.557843084,,
136.09375,0.557503943,,
136.171875,0.558182226,,
136.25,0.558182226,,
136.328125,0.557503943,,
136.40625,0.558182226,,
136.484375,0.557164801,,
136.5625,0.558521367,,
136.640625,0.558182226,,
136.71875,0.55682566,,
136.796875,0.557503943,,
136.875,0.557164801,,
136.953125,0.557843084,,
137.03125,0.557843084,,
137.109375,0.557164801,,
137.1875,0.557503943,,
137.265625,0.558182226,,
137.34375,0.557503943,,
137.421875,0.558860508,,
137.5,0.557164801,,
137.578125,0.557503943,,
137.65625,0.557503943,,
137.734375,0.556147377,,
137.8125,0.557843084,,
137.890625,0.557843084,,
137.96875,0.557503943,,
138.046875,0.558182226,,
138.125,0.557164801,,
138.203125,0.560217074,,
138.28125,0.557503943,,
138.359375,0.557164801,,
138.4375,0.558521367,,
138.515625,0.556486518,,
138.59375,0.55682566,,
138.671875,0.557843084,,
138.75,0.557164801,,
138.828125,0.557164801,,
138.90625,0.558521367,,
138.984375,0.557164801,,
139.0625,0.557843084,,
139.140625,0.557843084,,
139.21875,0.558182226,,
139.296875,0.557843084,,
139.375,0.558521367,,
139.453125,0.557164801,,
139.53125,0.557503943,,
139.609375,0.55919965,,
139.6875,0.558182226,,
139.765625,0.55682566,,
139.84375,0.557843084,,
139.921875,0.557843084,,
140,0.556486518,,
140.078125,0.558521367,,
140.15625,0.557503943,,
140.234375,0.558182226,,
140.3125,0.557843084,,
140.390625,0.556147377,,
140.46875,0.558182226,,
140.546875,0.558182226,,
140.625,0.55682566,,
140.703125,0.557164801,,
140.78125,0.558182226,,
140.859375,0.557503943,,
140.9375,0.558860508,,
141.015625,0.557164801,,
141.09375,0.557503943,,
141.171875,0.558182226,,
141.25,0.558182226,,
141.328125,0.558182226,,
141.40625,0.557843084,,
141.484375,0.557843084,,
141.5625,0.557843084,,
141.640625,0.557164801,,
141.71875,0.557843084,,
141.796875,0.558521367,,
141.875,0.557503943,,
141.953125,0.558521367,,
142.03125,0.558521367,,
142.109375,0.558521367,,
142.1875,0.557843084,,
142.265625,0.557164801,,
142.34375,0.558521367,,
142.421875,0.55919965,,
142.5,0.557164801,,
142.578125,0.558182226,,
142.65625,0.558521367,,
142.734375,0.55682566,,
142.8125,0.55682566,,
142.890625,0.557503943,,
142.96875,0.558182226,,
143.046875,0.557503943,,
143.125,0.557843084,,
143.203125,0.557843084,,
143.28125,0.557503943,,
143.359375,0.557503943,,
143.4375,0.557843084,,
143.515625,0.557503943,,
143.59375,0.558182226,,
143.671875,0.557503943,,
143.75,0.558182226,,
143.828125,0.558182226,,
143.90625,0.557164801,,
143.984375,0.558521367,,
144.0625,0.558521367,,
144.140625,0.558521367,,
144.21875,0.558521367,,
144.296875,0.557843084,,
144.375,0.55682566,,
144.453125,0.559538791,,
144.53125,0.557843084,,
144.609375,0.557503943,,
144.6875,0.558182226,,
144.765625,0.557503943,,
144.84375,0.557164801,,
144.921875,0.557843084,,
145,0.557843084,,
145.078125,0.557843084,,
145.15625,0.55682566,,
145.234375,0.557843084,,
145.3125,0.558182226,,
145.390625,0.55919965,,
145.46875,0.557164801,,
145.546875,0.558860508,,
145.625,0.559538791,,
145.703125,0.557164801,,
145.78125,0.55919965,,
145.859375,0.557843084,,
145.9375,0.557843084,,
146.015625,0.557503943,,
146.09375,0.557843084,,
146.171875,0.558521367,,
146.25,0.558521367,,
146.328125,0.557843084,,
146.40625,0.557843084,,
146.484375,0.557164801,,
146.5625,0.558182226,,
146.640625,0.557503943,,
146.71875,0.558182226,,
146.796875,0.557843084,,
146.875,0.556486518,,
146.953125,0.558182226,,
147.03125,0.558182226,,
147.109375,0.55682566,,
147.1875,0.557164801,,
147.265625,0.557843084,,
147.34375,0.558860508,,
147.421875,0.557843084,,
147.5,0.558182226,,
147.578125,0.558860508,,
147.65625,0.557843084,,
147.734375,0.557503943,,
147.8125,0.558182226,,
147.890625,0.558521367,,
147.96875,0.558182226,,
148.046875,0.560217074,,
148.125,0.557503943,,
148.203125,0.557503943,,
148.28125,0.559877933,,
148.359375,0.558860508,,
148.4375,0.557843084,,
148.515625,0.558521367,,
148.59375,0.557164801,,
148.671875,0.558182226,,
148.75,0.55682566,,
148.828125,0.558860508,,
148.90625,0.556147377,,
148.984375,0.558182226,,
149.0625,0.558182226,,
149.140625,0.558521367,,
149.21875,0.558860508,,
149.296875,0.557164801,,
149.375,0.558182226,,
149.453125,0.558521367,,
149.53125,0.557843084,,
149.609375,0.558182226,,
149.6875,0.557843084,,
149.765625,0.557503943,,
149.84375,0.558521367,,
149.921875,0.557503943,,
150,0.560217074,,
150.078125,0.557843084,,
150.15625,0.557503943,,
150.234375,0.558860508,,
150.3125,0.55682566,,
150.390625,0.557843084,,
150.46875,0.55919965,,
150.546875,0.55682566,,
150.625,0.558860508,,
150.703125,0.55919965,,
150.78125,0.558182226,,
150.859375,0.557843084,,
150.9375,0.558860508,,
151.015625,0.557503943,,
151.09375,0.557164801,,
151.171875,0.55919965,,
151.25,0.558521367,,
151.328125,0.558182226,,
151.40625,0.559538791,,
151.484375,0.558521367,,
151.5625,0.557843084,,
151.640625,0.557843084,,
151.71875,0.558860508,,
151.796875,0.557843084,,
151.875,0.558521367,,
151.953125,0.557503943,,
152.03125,0.55919965,,
152.109375,0.558521367,,
152.1875,0.55919965,,
152.265625,0.559538791,,
152.34375,0.558521367,,
152.421875,0.558860508,,
152.5,0.557843084,,
152.578125,0.558860508,,
152.65625,0.557164801,,
152.734375,0.558860508,,
152.8125,0.559877933,,
152.890625,0.558182226,,
152.96875,0.558521367,,
153.046875,0.55919965,,
153.125,0.558860508,,
153.203125,0.557503943,,
153.28125,0.558182226,,
153.359375,0.558182226,,
153.4375,0.55919965,,
153.515625,0.557164801,,
153.59375,0.560217074,,
153.671875,0.558182226,,
153.75,0.558182226,,
153.828125,0.558521367,,
153.90625,0.55919965,,
153.984375,0.55682566,,
154.0625,0.558860508,,
154.140625,0.557843084,,
154.21875,0.558860508,,
154.296875,0.559538791,,
154.375,0.558182226,,
154.453125,0.557164801,,
154.53125,0.558521367,,
154.609375,0.559538791,,
154.6875,0.559877933,,
154.765625,0.55682566,,
154.84375,0.55919965,,
154.921875,0.557164801,,
155,0.55919965,,
155.078125,0.558182226,,
155.15625,0.557164801,,
155.234375,0.55919965,,
155.3125,0.559877933,,
155.390625,0.558182226,,
155.46875,0.558860508,,
155.546875,0.557843084,,
155.625,0.55919965,,
155.703125,0.55919965,,
155.78125,0.557843084,,
155.859375,0.558521367,,
155.9375,0.557843084,,
156.015625,0.557843084,,
156.09375,0.557503943,,
156.171875,0.557503943,,
156.25,0.558521367,,
156.328125,0.559877933,,
156.40625,0.558521367,,
156.484375,0.55919965,,
156.5625,0.555129953,,
156.640625,0.555808236,,
156.71875,0.556147377,,
156.796875,0.554790811,,
156.875,0.556147377,,
156.953125,0.555469094,,
157.03125,0.555808236,,
157.109375,0.55682566,,
157.1875,0.556486518,,
157.265625,0.55682566,,
157.34375,0.556486518,,
157.421875,0.555129953,,
157.5,0.557503943,,
157.578125,0.55682566,,
157.65625,0.557843084,,
157.734375,0.55682566,,
157.8125,0.556147377,,
157.890625,0.555808236,,
157.96875,0.555469094,,
158.046875,0.557164801,,
158.125,0.556486518,,
158.203125,0.556486518,,
158.28125,0.555469094,,
158.359375,0.556486518,,
158.4375,0.55682566,,
158.515625,0.556486518,,
158.59375,0.557503943,,
158.671875,0.555808236,,
158.75,0.556486518,,
158.828125,0.55682566,,
158.90625,0.556486518,,
158.984375,0.558182226,,
159.0625,0.557164801,,
159.140625,0.55682566,,
159.21875,0.556147377,,
159.296875,0.557503943,,
159.375,0.556486518,,
159.453125,0.556147377,,
159.53125,0.555808236,,
159.609375,0.556486518,,
159.6875,0.557843084,,
159.765625,0.556147377,,
159.84375,0.556486518,,
159.921875,0.555808236,,
160,0.556147377,,
160.078125,0.557843084,,
160.15625,0.556486518,,
160.234375,0.555808236,,
160.3125,0.556486518,,
160.390625,0.556486518,,
160.46875,0.556486518,,
160.546875,0.556486518,,
160.625,0.556147377,,
160.703125,0.556486518,,
160.78125,0.557164801,,
160.859375,0.556486518,,
160.9375,0.557164801,,
161.015625,0.555808236,,
161.09375,0.55682566,,
161.171875,0.55682566,,
161.25,0.557503943,,
161.328125,0.555808236,,
161.40625,0.556486518,,
161.484375,0.557503943,,
161.5625,0.557164801,,
161.640625,0.55682566,,
161.71875,0.557164801,,
161.796875,0.558182226,,
161.875,0.557164801,,
161.953125,0.555469094,,
162.03125,0.55682566,,
162.109375,0.557164801,,
162.1875,0.556147377,,
162.265625,0.557503943,,
162.34375,0.55682566,,
162.421875,0.556486518,,
162.5,0.556147377,,
162.578125,0.555808236,,
162.65625,0.557503943,,
162.734375,0.55682566,,
162.8125,0.556486518,,
162.890625,0.557503943,,
162.96875,0.55682566,,
163.046875,0.556486518,,
163.125,0.557503943,,
163.203125,0.557164801,,
163.28125,0.556486518,,
163.359375,0.559538791,,
163.4375,0.557503943,,
163.515625,0.55682566,,
163.59375,0.55682566,,
163.671875,0.555469094,,
163.75,0.556486518,,
163.828125,0.557164801,,
163.90625,0.557164801,,
163.984375,0.556486518,,
164.0625,0.555808236,,
164.140625,0.557164801,,
164.21875,0.55682566,,
164.296875,0.557164801,,
164.375,0.556486518,,
164.453125,0.557503943,,
164.53125,0.55682566,,
164.609375,0.557164801,,
164.6875,0.556147377,,
164.765625,0.557503943,,
164.84375,0.555808236,,
164.921875,0.555469094,,
165,0.556486518,,
165.078125,0.557503943,,
165.15625,0.557843084,,
165.234375,0.555808236,,
165.3125,0.555808236,,
165.390625,0.558182226,,
165.46875,0.557164801,,
165.546875,0.557164801,,
165.625,0.557503943,,
165.703125,0.557843084,,
165.78125,0.557503943,,
165.859375,0.556486518,,
165.9375,0.556147377,,
166.015625,0.55682566,,
166.09375,0.556486518,,
166.171875,0.557503943,,
166.25,0.557164801,,
166.328125,0.556486518,,
166.40625,0.557164801,,
166.484375,0.557164801,,
166.5625,0.557503943,,
166.640625,0.557164801,,
166.71875,0.556486518,,
166.796875,0.557164801,,
166.875,0.557164801,,
166.953125,0.55682566,,
167.03125,0.557503943,,
167.109375,0.557843084,,
167.1875,0.55682566,,
167.265625,0.556147377,,
167.34375,0.55682566,,
167.421875,0.55682566,,
167.5,0.556486518,,
167.578125,0.557164801,,
167.65625,0.557843084,,
167.734375,0.55682566,,
167.8125,0.557503943,,
167.890625,0.557843084,,
167.96875,0.55682566,,
168.046875,0.55682566,,
168.125,0.557503943,,
168.203125,0.556147377,,
168.28125,0.55682566,,
168.359375,0.555808236,,
168.4375,0.558860508,,
168.515625,0.557164801,,
168.59375,0.556486518,,
168.671875,0.557164801,,
168.75,0.556486518,,
168.828125,0.558860508,,
168.90625,0.557164801,,
168.984375,0.556486518,,
169.0625,0.557843084,,
169.140625,0.556486518,,
169.21875,0.558521367,,
169.296875,0.557164801,,
169.375,0.557503943,,
169.453125,0.557503943,,
169.53125,0.557843084,,
169.609375,0.558182226,,
169.6875,0.559877933,,
169.765625,0.55682566,,
169.84375,0.556486518,,
169.921875,0.556486518,,
170,0.557164801,,
170.078125,0.555808236,,
170.15625,0.557843084,,
170.234375,0.557164801,,
170.3125,0.557843084,,
170.390625,0.558182226,,
170.46875,0.557164801,,
170.546875,0.557503943,,
170.625,0.557843084,,
170.703125,0.556147377,,
170.78125,0.55919965,,
170.859375,0.556147377,,
170.9375,0.557843084,,
171.015625,0.558521367,,
171.09375,0.557843084,,
171.171875,0.557164801,,
171.25,0.557843084,,
171.328125,0.557503943,,
171.40625,0.55682566,,
171.484375,0.55682566,,
171.5625,0.557164801,,
171.640625,0.55919965,,
171.71875,0.558860508,,
171.796875,0.558521367,,
171.875,0.55682566,,
171.953125,0.557843084,,
172.03125,0.557843084,,
172.109375,0.556486518,,
172.1875,0.556486518,,
172.265625,0.557164801,,
172.34375,0.557843084,,
172.421875,0.557843084,,
172.5,0.555808236,,
172.578125,0.558182226,,
172.65625,0.55682566,,
172.734375,0.556486518,,
172.8125,0.557503943,,
172.890625,0.55682566,,
172.96875,0.558860508,,
173.046875,0.557843084,,
173.125,0.55682566,,
173.203125,0.557843084,,
173.28125,0.557164801,,
173.359375,0.558521367,,
173.4375,0.557164801,,
173.515625,0.557164801,,
173.59375,0.55682566,,
173.671875,0.558521367,,
173.75,0.556486518,,
173.828125,0.557843084,,
173.90625,0.555469094,,
173.984375,0.559538791,,
174.0625,0.556486518,,
174.140625,0.556486518,,
174.21875,0.557503943,,
174.296875,0.558182226,,
174.375,0.556486518,,
174.453125,0.557164801,,
174.53125,0.558182226,,
174.609375,0.556486518,,
174.6875,0.556486518,,
174.765625,0.557503943,,
174.84375,0.557164801,,
174.921875,0.557843084,,
175,0.558182226,,
175.078125,0.555469094,,
175.15625,0.557164801,,
175.234375,0.558182226,,
175.3125,0.558521367,,
175.390625,0.557164801,,
175.46875,0.55919965,,
175.546875,0.55682566,,
175.625,0.557843084,,
175.703125,0.558182226,,
175.78125,0.557843084,,
175.859375,0.557503943,,
175.9375,0.557843084,,
176.015625,0.55682566,,
176.09375,0.558521367,,
176.171875,0.556486518,,
176.25,0.557164801,,
176.328125,0.557843084,,
176.40625,0.55682566,,
176.484375,0.558182226,,
176.5625,0.556147377,,
176.640625,0.557503943,,
176.71875,0.558182226,,
176.796875,0.55682566,,
176.875,0.557503943,,
176.953125,0.557503943,,
177.03125,0.557843084,,
177.109375,0.558521367,,
177.1875,0.55682566,,
177.265625,0.558182226,,
177.34375,0.557843084,,
177.421875,0.557164801,,
177.5,0.557503943,,
177.578125,0.557843084,,
177.65625,0.557503943,,
177.734375,0.557843084,,
177.8125,0.557843084,,
177.890625,0.556147377,,
177.96875,0.55682566,,
178.046875,0.555469094,,
178.125,0.558182226,,
178.203125,0.556486518,,
178.28125,0.558860508,,
178.359375,0.558521367,,
178.4375,0.557164801,,
178.515625,0.557164801,,
178.59375,0.558182226,,
178.671875,0.557164801,,
178.75,0.556486518,,
178.828125,0.557843084,,
178.90625,0.55682566,,
178.984375,0.558521367,,
179.0625,0.556486518,,
179.140625,0.557164801,,
179.21875,0.557503943,,
179.296875,0.557164801,,
179.375,0.557843084,,
179.453125,0.557164801,,
179.53125,0.558182226,,
179.609375,0.55682566,,
179.6875,0.557503943,,
179.765625,0.558182226,,
179.84375,0.557503943,,
179.921875,0.557503943,,
180,0.557843084,,
180.078125,0.558182226,,
180.15625,0.55682566,,
180.234375,0.557503943,,
180.3125,0.557503943,,
180.390625,0.556486518,,
180.46875,0.55682566,,
180.546875,0.557164801,,
